G000719825	G000721235
G000719825	G000721275
G000719825	G000725495
G000719825	G000725795
G000719825	G000802245
G000719825	G000827005
G000719825	G000830005
G000719825	G000938975
G000719825	G000968255
G000719825	G001005085
G000719825	G001013905
G000719825	G001278075
G000719825	G001279695
G000719825	G001279985
G000719825	G001298575
G000719825	G001418335
G000719825	G001418415
G000719825	G001418465
G000719825	G001418475
G000719825	G001418585
G000719825	G001418655
G000719825	G001419695
G000719825	G001419745
G000719825	G001509795
G000719825	G001511815
G000719825	G001513975
G000719825	G001514045
G000719825	G001611795
G000719825	G001646665
G000719825	G001654495
G000719825	G001660045
G000719825	G001729485
G000719825	G001746425
G000719825	G001750785
G000719825	G001905365
G000719825	G001418585
G000720375	G001302585
G000735795	G000007865
G000735795	G000157895
G000735795	G000164135
G000735795	G000195835
G000735795	G000222105
G000735795	G000277125
G000735795	G000340435
G000735795	G000526915
G000735795	G000613245
G000735795	G000689255
G000735795	G000723425
G000735795	G000759695
G000735795	G001021495
G000735795	G001417955
G000735795	G000195835
G000818655	G000011545
G000818655	G000011705
G000818655	G000013645
G000818655	G000020045
G000818655	G000684975
G000818655	G000698575
G000818655	G000698595
G000818655	G000739795
G000818655	G000785435
G000818655	G000959245
G000818655	G000959725
G000818655	G001411495
G000818655	G001544555
G000818655	G001865575
G000818655	G000698575
G000878385	G000019725
G000878385	G000019945
G000878385	G001262595
G000878385	G001280145
G000878385	G001548015
G000878385	G001643095
G000878385	G000019725
G000878385	G001262595
G000878385	G001280145
G001175545	G000006785
G001175545	G000188015
G001175545	G000317855
G001311765	G000056065
G001311765	G001434815
G001311765	G001434815
G001314785	G000429045
G001404395	G000012845
G001404395	G000012845
G001475495	G000015005
G001475495	G000455325
G001475495	G000612825
G001475495	G000805385
G001475495	G001307545
G001475495	G001428895
G001475495	G001570425
G001475495	G000455325
G001475495	G000805385
G001475495	G001307545
G001476225	G000019725
G001476225	G001262595
G001476225	G001280145
G001476225	G001548015
G001476225	G001643095
G001476225	G000019725
G001476225	G001262595
G001476225	G001280145
G001484705	G000009765
G001484705	G000010605
G001484705	G000091305
G001484705	G000092385
G001484705	G000147815
G001484705	G000156435
G001484705	G000158915
G001484705	G000158935
G001484705	G000158955
G001484705	G000203835
G001484705	G000204605
G001484705	G000253235
G001484705	G000317595
G001484705	G000331005
G001484705	G000349325
G001484705	G000376565
G001484705	G000429085
G001484705	G000444875
G001484705	G000497425
G001484705	G000497445
G001484705	G000695235
G001484705	G000716215
G001484705	G000716675
G001484705	G000716805
G001484705	G000717025
G001484705	G000717345
G001484705	G000717745
G001484705	G000718095
G001484705	G000718315
G001484705	G000718595
G001484705	G000718635
G001484705	G000719335
G001484705	G000719955
G001484705	G000720455
G001484705	G000720475
G001484705	G000721105
G001484705	G000721235
G001484705	G000721275
G001484705	G000725495
G001484705	G000725795
G001484705	G000802245
G001484705	G000827005
G001484705	G000830005
G001484705	G000938975
G001484705	G000968255
G001484705	G001005085
G001484705	G001013905
G001484705	G001278075
G001484705	G001279695
G001484705	G001279985
G001484705	G001298575
G001484705	G001418335
G001484705	G001418415
G001484705	G001418465
G001484705	G001418475
G001484705	G001418585
G001484705	G001418655
G001484705	G001419695
G001484705	G001419745
G001484705	G001509795
G001484705	G001511815
G001484705	G001513975
G001484705	G001514045
G001484705	G001611795
G001484705	G001646665
G001484705	G001654495
G001484705	G001660045
G001484705	G001729485
G001484705	G001746425
G001484705	G001750785
G001484705	G001905365
G001484705	G000156435
G001486905	G000495505
G001486905	G000736415
G001486905	G001643955
G001486905	G001643955
G001508125	G000008545
G001508125	G000016785
G001508125	G000018945
G001508125	G000025105
G001508125	G000230655
G001508125	G000390265
G001508125	G000750655
G001508125	G000784835
G001508125	G000832145
G001508125	G000978555
G001508125	G001508875
G001508125	G000008545
G001508125	G000016785
G001508125	G000025105
G001508125	G000230655
G001508125	G000390265
G001508125	G000784835
G001508125	G000978555
G001508125	G001508875
G001509385	G000018605
G001509385	G001508055
G001509385	G000018605
G001509385	G001508055
G001525555	G000067205
G001525555	G000195715
G001525555	G000317935
G001525555	G000318015
G001525555	G000612485
G001525555	G001078275
G001525555	G001457475
G001525555	G001571365
G001525555	G900078695
G001525555	G000195715
G001525555	G000317935
G001525555	G000318015
G001570385	G000024865
G001570385	G000511135
G001570385	G000715975
G001570385	G000718475
G001570385	G000721075
G001570385	G000725485
G001570385	G001417755
G001570385	G001552515
G001570385	G001570525
G001570385	G001653075
G001570385	G001696485
G001584035	G000007825
G001584035	G000007845
G001584035	G000008165
G001584035	G000008505
G001584035	G000017425
G001584035	G000291295
G001584035	G000832605
G001584035	G001420855
G001584035	G000007825
G001584035	G000007845
G001584035	G000008165
G001584035	G000008505
G001584035	G000291295
G001584035	G000832605
G001584035	G001420855
G001626545	G000013005
G001626545	G000186705
G001626545	G000756795
G001626545	G001235865
G001634345	G000014805
G001634345	G000196395
G001634345	G000388115
G001634345	G000819865
G001634345	G000820125
G001634345	G000820205
G001634345	G001447335
G001634345	G001593245
G001634345	G000014805
G001634345	G000196395
G001634345	G000819865
G001634345	G000820205
G001634345	G001593245
G001672095	G000312705
G001672095	G000332135
G001672095	G000426925
G001672095	G000521175
G001672095	G001586785
G001672095	G001858025
G001672095	G000312705
G001672095	G000426925
G001672095	G000521175
G001690305	G000599985
G001690305	G001690255
G001690305	G001690355
G001690305	G001690385
G001690305	G001690425
G001690305	G001690435
G001690305	G001690495
G001690305	G001690515
G001690305	G001690525
G001690305	G001690535
G001690305	G001690585
G001690305	G001690435
G001690305	G001690515
G001723875	G000599985
G001723875	G000725165
G001723875	G000725175
G001723875	G001690195
G001723875	G001690255
G001723875	G001690355
G001723875	G001690385
G001723875	G001690425
G001723875	G001690435
G001723875	G001690445
G001723875	G001690495
G001723875	G001690515
G001723875	G001690525
G001723875	G001690535
G001723875	G001690585
G001723875	G001693435
G001723875	G001693745
G001724135	G000022305
G001724135	G000204645
G001724135	G000282995
G001724135	G000484635
G001724135	G000739995
G001724135	G000484635
G001807845	G000025565
G001807845	G000164865
G001807845	G000215745
G001807845	G000240185
G001807845	G000247895
G001807845	G000648515
G001807845	G000694955
G001807845	G001022195
G001807845	G001571285
G001807845	G001022195
G001812935	G000008345
G001812935	G000144735
G001812935	G000145515
G001812935	G000145555
G001812935	G000204235
G001812935	G000221145
G001812935	G000367205
G001812935	G000008345
G001812935	G000144735
G001812935	G000145515
G001812935	G000145555
G001812935	G000204235
G001812935	G000221145
G001896795	G000024385
G001896795	G000425065
G001896795	G000468475
G001896795	G000718255
G001896795	G000024385
G001897825	G000020565
G001898175	G000092865
G001898175	G000212695
G001898175	G000218545
G001898175	G000312005
G001898175	G000708885
G001898175	G000767135
G001898175	G001040865
G001898175	G001429255
G001898175	G001552375
G001898415	G000230695
G001898415	G000264315
G001898415	G000264335
G001898415	G000620485
G001898415	G000632805
G001898415	G001182895
G001898415	G001617355
G001898415	G001641285
G001898415	G000230695
G001914155	G000163595
G001914155	G000422085
G001914155	G000513215
G001914155	G001514455
G001914155	G001572725
G001914155	G000513215
G002011835	G001184205
G002117205	G000009745
G002117205	G000009745
G002162925	G000764205
G002162925	G000764205
G002163065	G000092245
G002163065	G000284235
G002163065	G001655195
G002184635	G000069965
G002184635	G001654855
G002211645	G000007325
G002211645	G000158215
G002211645	G000158275
G002211645	G001854465
G002211645	G000007325
G002211645	G000158215
G002211645	G000158275
G002211645	G001854465
G002216665	G000697965
G002216665	G001695855
G002216665	G000697965
G002281795	G000015565
G002281795	G000018665
G002281795	G000022305
G002281795	G000176855
G002281795	G000204195
G002281795	G000204645
G002281795	G000381265
G002281795	G000688255
G002281795	G000739995
G002281795	G001298675
G002281795	G001310795
G002281795	G001424265
G002281795	G001714725
G002289125	G000006845
G002289125	G000008805
G002289125	G000173895
G002289125	G000186165
G002289125	G000196295
G002289125	G000818035
G002289125	G001063255
G002289125	G000006845
G002289125	G000008805
G002289125	G000173895
G002289125	G000196295
G002289125	G001063255
G002293055	G000754445
G002293055	G000754445
G002297745	G000238275
G002297745	G000238395
G002297745	G000814675
G002297745	G001465295
G002297745	G001596795
G002297745	G001661495
G002297745	G001924935
G002297745	G000238275
G002297745	G001924935
G002299865	G000717475
G002299865	G000934745
G002307795	G000007785
G002307795	G000415005
G002307795	G000415085
G002307795	G000648015
G002307795	G000648175
G002307795	G000007785
G002307795	G000415005
G002307795	G000415085
G002307795	G000648015
G002307795	G000648175
G002314325	G000423385
G002316965	G001042405
G002316965	G001311725
G002316965	G001436775
G002316965	G001042405
G002316965	G001311725
G002316965	G001436775
G002319965	G000283495
G002319965	G000455225
G002319965	G000455225
G002322695	G000988325
G002322695	G001808025
G002322695	G001899705
G002322695	G001952815
G002322695	G000988325
G002322695	G001808025
G002322695	G001899705
G002322695	G001952815
G002323245	G001873795
G002323245	G001873795
G002330965	G000426385
G002330965	G001189535
G002330965	G000426385
G002337185	G001051235
G002337185	G001051235
G002337725	G000300995
G002337725	G000756655
G002337725	G000756665
G002337725	G000756655
G002338985	G001586165
G002338985	G001816025
G002338985	G001816025
G002339505	G000159635
G002339505	G000312345
G002339505	G000341345
G002339505	G000372085
G002339505	G000577555
G002339505	G000739455
G002339505	G000747315
G002339505	G000819445
G002339505	G001639025
G002342085	G000285555
G002342085	G000285595
G002342085	G000307285
G002342085	G000505545
G002342085	G000307285
G002344155	G001567405
G002344155	G001567405
G002346355	G001438005
G002346355	G001438005
G002346835	G001438005
G002346835	G001438005
G002351115	G000702165
G002351115	G900108995
G002351115	G900112735
G002351115	G900114425
G002351115	G000702165
G002351115	G900108995
G002351115	G900112735
G002351115	G900114425
G002362815	G000144605
G002362815	G000204035
G002362815	G000466985
G002362815	G000701445
G002362815	G000813765
G002362815	G001310255
G002362815	G001424025
G002362815	G001425945
G002362815	G001427825
G002362815	G000204035
G002363295	G000312125
G002363295	G000312125
G002367055	G000758725
G002367055	G001012825
G002367055	G000758725
G002367055	G001012825
G002378905	G000187005
G002378905	G000309885
G002378905	G000421625
G002378905	G000423905
G002378905	G000744885
G002378905	G000745065
G002378905	G000771745
G002378905	G001399775
G002378905	G001880325
G002378905	G000091545
G002378905	G000421625
G002378905	G001399775
G002378915	G000156295
G002378915	G000156295
G002379545	G001586165
G002379545	G001816025
G002379545	G001816025
G002380295	G000744735
G002380295	G000744735
G002380595	G000025125
G002380595	G000737945
G002380595	G000025125
G002380595	G000737945
G002381195	G000368625
G002381195	G000369105
G002381195	G000369145
G002381195	G000488255
G002381195	G000964095
G002381195	G001647675
G002381195	G001878775
G002381195	G000368625
G002384255	G000196275
G002384255	G000381345
G002384255	G000482805
G002384255	G000599865
G002384255	G000745175
G002384255	G000196275
G002384855	G000015265
G002384855	G001423135
G002384855	G001424755
G002386555	G000026405
G002386555	G001698145
G002386555	G001698145
G002388025	G000304335
G002388025	G000956465
G002388025	G000956575
G002388025	G001314225
G002388025	G001427525
G002388025	G001428485
G002388375	G000008465
G002388375	G000320945
G002388375	G000401175
G002388375	G001294685
G002388375	G001294745
G002388375	G900116625
G002388375	G001294745
G002395615	G000283495
G002396545	G000012425
G002396545	G000429605
G002396545	G000519045
G002405315	G000145255
G002415925	G000226215
G002415925	G000349585
G002415925	G001630765
G002418725	G001829965
G002418725	G001830015
G002418725	G001830045
G002418725	G001830065
G002418725	G001830095
G002418725	G001830165
G002418725	G001830865
G002418725	G001830905
G002418725	G001830945
G002418725	G001830975
G002422695	G000012965
G002422695	G001829655
G002422695	G001829695
G002422695	G001829705
G002422695	G001829715
G002422695	G001829785
G002422695	G001830805
G002426345	G001768395
G002431625	G000009025
G002431625	G000011905
G002431625	G000016705
G002431625	G000025025
G002431625	G000025585
G002431625	G000341655
G002431625	G000341695
G002431625	G000499365
G002431625	G000741845
G002431625	G000830885
G002431625	G000830905
G002431625	G000830925
G002431625	G001010485
G002431625	G001459095
G002431625	G001460955
G002431625	G001515295
G002431625	G001547795
G002431625	G001610775
G002431625	G001678035
G002431625	G001678055
G002431625	G001761445
G002431625	G001889305
G002431625	G002007825
G002431625	G002007845
G002431625	G002007865
G002431625	G002007905
G002431625	G002021775
G002431625	G000009025
G002431625	G000011905
G002431625	G000016705
G002431625	G000025025
G002431625	G000025585
G002431625	G000341655
G002431625	G000341695
G002431625	G000499365
G002431625	G000741845
G002431625	G000830885
G002431625	G000830905
G002431625	G000830925
G002431625	G001010485
G002431625	G001459095
G002431625	G001460955
G002431625	G001515295
G002431625	G001547795
G002431625	G001610775
G002431625	G001678035
G002431625	G001678055
G002431625	G001761445
G002431625	G001889305
G002431625	G002007825
G002431625	G002007845
G002431625	G002007865
G002431625	G002007905
G002431625	G002021775
G002431805	G000236865
G002433005	G000160455
G002433005	G900107215
G002433005	G900129645
G002433005	G000160455
G002433005	G900107215
G002434125	G000335815
G002434125	G000382345
G002434125	G000383895
G002434125	G000745265
G002434125	G001412595
G002434125	G001424165
G002434125	G001866515
G002434125	G001941825
G002434125	G900114705
G002434125	G001866515
G002435425	G000241265
G002435955	G000012885
G002440555	G001543285
G002440555	G001543285
G002454495	G000190755
G002454495	G000190755
G002456955	G000227505
G002473345	G000420325
G002473345	G000420325
G002476965	G000314575
G002476965	G001606005
G002476965	G001729525
G002476965	G000314575
G002476985	G000312105
G002476985	G000471045
G002476985	G001423365
G002476985	G001426485
G002476985	G001426755
G002476985	G001428805
G002479615	G000426385
G002479615	G001189535
G002479615	G000426385
G002482225	G000179395
G002482225	G000213935
G002482225	G000418365
G002482225	G000626675
G002482225	G000179395
G002492145	G000205025
G002492145	G000431455
G002492145	G000434815
G002492145	G000980495
G002492145	G000205025
G002492145	G000431455
G002492145	G000434815
G002492145	G000980495
G002492685	G000020225
G002492685	G000436395
G002492685	G000437075
G002492685	G000723745
G002492685	G000980515
G002492685	G001578645
G002492685	G001580195
G002492685	G001647615
G002492685	G001917295
G002492685	G001940945
G002492685	G000020225
G002492685	G000436395
G002492685	G000437075
G002492685	G000723745
G002492685	G000980515
G002492685	G001917295
G002492685	G001940945
G002500165	G000248055
G002500165	G000332975
G002500165	G000248055
G002500165	G000332975
G002696075	G001650905
G002696075	G001650905
G002706265	G000711245
G002707985	G000935025
G002729955	G000215955
G002733565	G000276805
G002733565	G000953735
G002733565	G000276805
G002733565	G000953735
G002779915	G001871315
G002779915	G001871315
G002792475	G001873715
G002792475	G001873715
G002813895	G000317655
G002813895	G001747005
G002813895	G001747005
G002835445	G000235645
G002835445	G000332735
G002835445	G001456215
G002835445	G001456215
G002868985	G001751005
G002869945	G000023605
G002869945	G001049335
G002869945	G000023605
G002877975	G000517565
G002877975	G000517565
G002878035	G000021545
G002878035	G000173615
G002878035	G000619805
G002878065	G000183405
G002878065	G000183405
G002895405	G000718005
G002895405	G000718005
G002964685	G001854555
G002964685	G001854605
G002991565	G000072485
G002991565	G000661955
G002991565	G000815185
G002991565	G001021935
G002991565	G001314305
G002991565	G001431505
G002991565	G001431535
G002991565	G001431645
G002991565	G001499755
G002991565	G001700965
G002991565	G000072485
G002991565	G001499755
G003013295	G000518285
G003013295	G000526855
G003013295	G000526855
G003123995	G000017705
G003123995	G000196095
G003123995	G000354175
G003123995	G000493225
G003123995	G000695055
G003123995	G001315205
G003123995	G001525595
G003123995	G000196095
G003123995	G000354175
G003123995	G000493225
G003123995	G000695055
G003123995	G001315205
G003123995	G001525595
G003132105	G000224515
G003132105	G000960765
G003132105	G000961805
G003132105	G001516045
G003154895	G000746085
G003165815	G000747625
G003165815	G000816445
G003165815	G001412345
G003165815	G001683985
G003241005	G000023405
G003241005	G000225825
G003241005	G000233655
G003241005	G000338055
G003241005	G000576425
G003241005	G000338055
G003241225	G000146165
G003241225	G000178875
G003241225	G000519065
G003241225	G000712635
G003241225	G001620325
G003241225	G000146165
G003241225	G000712635
G003241485	G000092925
G003241485	G000378025
G003241485	G000702305
G003241485	G900100155
G003241845	G000309385
G003241845	G000763385
G003242115	G001314865
G003242265	G000526435
G003242265	G000526435
G003242625	G000024985
G003242625	G000024985
G003246255	G000759715
G003248805	G000735605
G003248805	G000745475
G003248805	G000800935
G003248805	G001298265
G003248805	G001420315
G003248805	G001426225
G003248805	G001429395
G003248805	G001429505
G003248915	G000214035
G003248915	G000372885
G003248915	G000527135
G003248915	G000214035
G003248915	G000527135
G003249015	G000332215
G003249015	G001402795
G003249015	G001873375
G003249035	G000332215
G003249035	G001402795
G003261315	G000317205
G003261315	G000317245
G003261315	G000934435
G003261315	G001275395
G003261315	G001548455
G003261315	G001904645
G003261315	G000315585
G003261315	G000317205
G003261315	G000317225
G003261315	G000317245
G003261315	G000447295
G003261315	G000934435
G003261315	G001275395
G003261315	G001548455
G003261315	G001904645
G003370465	G000981765
G003447855	G000756795
G003447855	G001235865
G003448685	G000021805
G003450595	G000010285
G003450595	G000786195
G003450595	G000786655
G003450595	G001408335
G003450595	G001482365
G003450595	G001580365
G003450595	G000010285
G003450595	G000786655
G003450595	G001408335
G003452015	G001603805
G003452015	G001603805
G003454625	G000482485
G003476965	G000016565
G003476965	G000213805
G003476965	G000219605
G003476965	G000349845
G003476965	G000364625
G003476965	G000412695
G003476965	G000425625
G003476965	G000455385
G003476965	G000590475
G003476965	G000689415
G003476965	G000756775
G003476965	G000806415
G003476965	G001597285
G003476965	G001705225
G003476965	G900103375
G003476965	G900111835
G003476965	G001705225
G003497475	G000226215
G003497475	G000349585
G003497475	G001630765
G003497475	G001630765
G003499925	G000020725
G003506195	G000017865
G003506195	G001508115
G003506195	G000017865
G003506195	G001508115
G003506435	G001768535
G003506435	G001769245
G003506435	G001768205
G003506435	G001768535
G003506435	G001769245
G003507845	G000091565
G003507845	G000196615
G003507845	G000336255
G003507845	G000773975
G003507845	G001267535
G003507845	G001422605
G003507845	G001571305
G003507845	G001602545
G003507845	G001571305
G003512625	G000018565
G003512625	G001306135
G003512625	G000018565
G003512625	G001306135
G003516265	G000011965
G003516265	G000161775
G003516265	G900109035
G003516265	G000011965
G003516665	G000008565
G003516665	G000478785
G003516665	G000599865
G003516665	G000800395
G003516665	G000008565
G003516665	G000478785
G003518825	G000021565
G003518825	G000021565
G003522405	G000314575
G003522405	G001606005
G003522405	G001729525
G003522405	G001729525
G003524165	G000296465
G003524165	G000296465
G003524365	G000263355
G003524365	G000953825
G003524365	G001183545
G003525145	G000172635
G003525145	G001562295
G003525145	G001562315
G003525145	G001626315
G003525145	G001886395
G003525145	G001886435
G003525145	G001924945
G003525145	G000172635
G003525145	G001626115
G003525145	G001626275
G003525145	G001626315
G003525145	G001924945
G003525965	G000147715
G003526905	G000300005
G003526905	G000300995
G003526905	G000756655
G003533385	G000725405
G003533385	G001021715
G003533385	G000725405
G003537455	G000620985
G003537455	G000620985
G003542165	G900129565
G003542385	G000023225
G003542385	G000428825
G003542385	G000428825
G003542495	G001801305
G003542495	G001801315
G003542495	G001801305
G003543295	G000010305
G003543295	G000010305
G003556955	G000009705
G003556955	G000020025
G003556955	G000204075
G003556955	G000300115
G003556955	G000316575
G003556955	G000316625
G003556955	G000316645
G003556955	G000317535
G003556955	G000332135
G003556955	G000340565
G003556955	G001298445
G003556955	G001672205
G003556955	G001858025
G003556955	G000340565
G003577215	G000949635
G003577215	G000949635
G003609755	G000710505
G003609755	G001873365
G003609755	G900009135
G003609755	G900010725
G003609755	G000710505
G003609755	G001873365
G003609755	G900009135
G003609755	G900010725
G003612255	G000012685
G003612255	G000219105
G003612255	G000255295
G003612255	G000331735
G003612255	G001027285
G003612255	G000255295
G003931975	G000021485
G003931975	G000214095
G003931975	G001308895
G003931975	G001418795
G003931975	G001559335
G003931975	G001857665
G003931975	G000021485
G003931975	G000179815
G003931975	G000214095
G003931975	G001308895
G003931975	G001418795
G003931975	G001559335
G003963195	G000011365
G003963195	G000218565
G003963195	G000284375
G003963195	G000314675
G003963195	G000314735
G003963195	G000336555
G003963195	G001425835
G003963195	G001641695
G003963195	G900104755
G003963195	G000314735
G003978805	G000185805
G003987855	G000143145
G003987855	G000253295
G003987855	G000384335
G004001285	G000520555
G004001285	G000816565
G004018905	G000185905
G004018905	G000568555
G004018905	G000824785
G004018905	G000824825
G004018905	G001672375
G004018905	G001676765
G004018905	G001686985
G004018905	G001705425
G004018905	G000824785
G004018905	G000824825
G004211705	G000454045
G004213565	G000737325
G004297125	G000017265
G004297125	G001425305
G004299665	G000716715
G004299665	G900129455
G004331935	G000027165
G004331935	G000187465
G004331935	G000344275
G004331935	G000027165
G004331935	G000344275
G004768435	G000316515
G004769145	G000215105
G004769145	G000526595
G004769145	G000718325
G004769145	G000718325
G004799405	G000011365
G004799405	G000013365
G004799405	G000013745
G004799405	G000014825
G004799405	G000284375
G004799405	G000344805
G004799405	G000472425
G004799405	G000701345
G004799405	G000935205
G004799405	G000938285
G004799405	G000938305
G004799405	G001295845
G004799405	G001440405
G004799405	G001641695
G004799405	G001693385
G004799405	G001908185
G004799405	G900011245
G004799405	G900104755
G004799405	G900108575
G004962545	G000185905
G004962545	G000236565
G004962545	G000824785
G004962545	G000824825
G004962545	G001672375
G004962545	G001676765
G004962545	G001686985
G004962545	G001672375
G004962545	G001686985
G005778985	G000093025
G005862225	G000020645
G005862225	G000168715
G005862225	G001975465
G006218125	G000011065
G006218125	G000433375
G006218125	G000437995
G006218125	G001314975
G006218125	G000011065
G006218125	G000433375
G006218125	G000437995
G006218125	G001314975
G006514895	G000746085
G006519765	G000012685
G006519765	G000219105
G006519765	G000255295
G006519765	G000331735
G006519765	G001027285
G006519765	G000012685
G006519765	G000219105
G006777585	G000648615
G006777585	G000648615
G007095915	G000010625
G007095915	G000297435
G007095915	G000312265
G007095915	G000312725
G007095915	G000330925
G007095915	G000332585
G007095915	G000599945
G007095915	G000787675
G007095915	G000981785
G007095915	G001264245
G007095915	G001578075
G007095915	G001704955
G007095915	G001706385
G007095915	G001725075
G007095915	G001885655
G007095915	G000010625
G007095915	G000297435
G007095915	G000307995
G007095915	G000312165
G007095915	G000312185
G007095915	G000312205
G007095915	G000312245
G007095915	G000312265
G007095915	G000312285
G007095915	G000312725
G007095915	G000330925
G007095915	G000332585
G007095915	G000599945
G007095915	G000787675
G007095915	G000981785
G007095915	G001264245
G007095915	G001578075
G007095915	G001704955
G007095915	G001706385
G007095915	G001725075
G007095915	G001885655
G007116035	G000227685
G007116035	G000321415
G007122985	G000969705
G007130245	G000145235
G007130245	G000716715
G007130245	G000717135
G007130245	G000876225
G007692755	G000009705
G007692755	G000020025
G007692755	G000300115
G007692755	G000316575
G007692755	G000316625
G007692755	G000316645
G007692755	G000317535
G007692755	G000340565
G007692755	G001858025
G007692755	G000340565
G007693435	G000429045
G007693465	G001314905
G007693465	G001314905
G007693955	G000332035
G007713545	G000310145
G007713545	G000310185
G007713545	G001051995
G007713545	G001682385
G007859155	G000092785
G007859155	G001618265
G007859155	G000092785
G007859155	G001618265
G008015085	G000023065
G008015635	G000175095
G008015635	G000219585
G008015635	G001455205
G008015635	G001464045
G008015635	G900105875
G008015635	G900111055
G008269695	G000027145
G008269695	G000196035
G008269695	G000567965
G008269695	G000619785
G008269695	G000620885
G008269695	G000620905
G008269695	G000960735
G008269695	G000972995
G008269695	G000973005
G008269695	G001463995
G008269695	G001564695
G008269695	G001564995
G008269695	G000183885
G008269695	G000196035
G008269695	G000567965
G008269695	G000619785
G008269695	G000620885
G008269695	G000620905
G008269695	G000960735
G008269695	G000972995
G008269695	G000973005
G008269695	G001463995
G008269695	G001564695
G008269695	G001564995
G008661855	G000420065
G008661855	G000508625
G008661855	G001553285
G008661855	G900106855
G008661855	G900120415
G008661855	G900120415
G008673975	G000007525
G008673975	G000165905
G008673975	G000741165
G008673975	G000741175
G008673975	G000741695
G008673975	G000741715
G008673975	G000741785
G008673975	G001025175
G008673975	G001042635
G008673975	G001417815
G008673975	G000007525
G008673975	G001025175
G008933815	G000243335
G008933815	G002009735
G008933815	G000243335
G008933815	G002009735
G008978205	G000191145
G008978205	G000746645
G008978205	G001713665
G008978205	G000191145
G008978205	G000746645
G008978205	G001713665
G009360455	G000426465
G009360455	G000735105
G009360455	G000735135
G009360455	G000426465
G009377645	G000145235
G009377645	G000204155
G009377645	G000237145
G009377645	G000389965
G009377645	G000716715
G009377645	G000716755
G009377645	G000717135
G009377645	G000720965
G009377645	G000876225
G009377645	G900109115
G009691185	G000294575
G009691185	G000378865
G009691185	G000378905
G009691185	G000378925
G009691185	G000383815
G009691185	G000754505
G009691185	G001437755
G009691185	G001437855
G009691185	G001437905
G009691185	G001438395
G009691185	G001439225
G009775485	G001689425
G009775485	G001689425
G009780955	G001263205
G009785395	G000025265
G009797425	G000021885
G009797425	G000172375
