sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
strmgCAMI2_short_read_pooled_gold_standard_assembly	547	Enterobacter	genus	0.9668796896892531	0.9543751306736792	9399610	9088292	9522767	0.6086956521739131	0.6774193548387096	138	84	124	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	816	Bacteroides	genus	0.9914550516683865	0.9486123350520685	19701699	19533349	20591498	0.9750623441396509	0.71875	401	391	544	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	570	Klebsiella	genus	0.99928141048739	0.9398355754210265	249597297	249417939	265384654	0.9851208927464352	0.4979630209965528	1613	1589	3191	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	375288	Parabacteroides	genus	0.999865638446568	0.9211586203555033	11104367	11102875	12053163	0.9896907216494846	0.6906474820143885	97	96	139	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1350	Enterococcus	genus	1.0	0.8972952273351101	60352671	60352671	67260662	1.0	0.5875609057036401	2050	2050	3489	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	544	Citrobacter	genus	0.9811164420841343	0.494037399250849	7946225	7796172	15780530	0.6974789915966386	0.2643312101910828	119	83	314	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	620	Shigella	genus	0.0		4805217	0	0	0.0		113	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1335483	Shimwellia	genus	0.0		95354	0	0	0.0		21	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	239759	Alistipes	genus	0.0		85469	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	548	Klebsiella aerogenes	species	0.5419169251918833	0.9922525313840056	9374972	5080456	5120124	0.16483516483516483	0.6818181818181818	91	15	22	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1280	Staphylococcus aureus	species	1.0	0.985570147420296	57853627	57853627	58700669	1.0	0.6954314720812182	411	411	591	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1363	Lactococcus garvieae	species	0.9681572320090145	0.9760130665838903	2270123	2197836	2251851	0.8133333333333334	0.8472222222222222	75	61	72	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	562	Escherichia coli	species	0.9895035748837337	0.9733531788479914	492710989	487539285	500886313	0.9705639159914007	0.6706662095760485	6047	5869	8751	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	481743	Paenibacillus sp.	species	1.0	0.95986399825051	6917425	6917425	7206672	1.0	0.7692307692307693	20	20	26	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1351	Enterococcus faecalis	species	0.9277382462828376	0.9521081686534922	3078558	2856096	2999760	0.3625	0.6744186046511628	80	29	43	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1598	Lactobacillus reuteri	species	1.0	0.9231980360722593	1931454	1931454	2092134	1.0	0.68	68	68	100	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	823	Parabacteroides distasonis	species	0.9995052478149162	0.8852374751493894	4648792	4646492	5248865	0.9696969696969697	0.7441860465116279	33	32	43	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1352	Enterococcus faecium	species	1.0	0.8751576036078672	56238417	56238417	64260902	1.0	0.5127684271619268	1767	1767	3446	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	573	Klebsiella pneumoniae	species	0.9997202509784227	0.8079185742290738	210331388	210272548	260264530	0.9869565217391304	0.3581571473650994	1150	1135	3169	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1313	Streptococcus pneumoniae	species	0.9739694606453946	0.7370862725424856	268379149	261393095	354630258	0.977085053674649	0.3040601310548632	4844	4733	15566	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	671267	Bacteroides sartorii	species	1.0	0.0691197191188808	1113077	1113077	16103610	1.0	0.04071246819338423	16	16	393	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	257758	Streptococcus pseudopneumoniae	species	0.060861955352388857	0.037710876373557065	4126223	251130	6659352	0.04238921001926782	0.07166123778501629	519	22	307	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	28037	Streptococcus mitis	species	0.018437951013407516	0.014866555169845263	1721124	31734	2134590	0.006802721088435374	0.03333333333333333	441	3	90	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	550	Enterobacter cloacae	species	0.19010741943542342	0.0008279790326550143	20015	3805	4595527	0.1111111111111111	0.023809523809523808	9	1	42	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1639133	Citrobacter portucalensis	species		0.0	0	0	15780530		0.0	0	0	314	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	508451	Lactobacillus taiwanensis	species		0.0	0	0	1964616		0.0	0	0	31	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1235803	Parabacteroides sp.	species		0.0	0	0	6804298		0.0	0	0	96	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	97137	Lactobacillus sp.	species		0.0	0	0	4078664		0.0	0	0	49	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	68892	Streptococcus infantis	species		0.0	0	0	1689680		0.0	0	0	13	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1307	Streptococcus suis	species	0.0		479794	0	0	0.0		66	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	564	Escherichia fergusonii	species	0.0		176787	0	0	0.0		66	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1156431	Streptococcus sp.	species	0.0		626934	0	0	0.0		147	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1463165	Klebsiella quasipneumoniae	species	0.0		28722883	0	0	0.0		273	0	0	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1318	Streptococcus parasanguinis	species	0.0		1123447	0	0	0.0		170	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	821	Bacteroides vulgatus	species	0.0		7588155	0	0	0.0		123	0	0	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	1579	Lactobacillus acidophilus	species	0.0		1400536	0	0	0.0		11	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	623	Shigella flexneri	species	0.0		4069781	0	0	0.0		67	0	0	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	546	Citrobacter freundii	species	0.0		7830886	0	0	0.0		108	0	0	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	328812	Parabacteroides goldsteinii	species	0.0		6438032	0	0	0.0		60	0	0	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	151781	Lactobacillus intestinalis	species	0.0		2663728	0	0	0.0		28	0	0	False
strmgCAMI2_short_read_pooled_gold_standard_assembly	622	Shigella dysenteriae	species	0.0		557581	0	0	0.0		21	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	290053	Bacteroides helcogenes	species	0.0		13339	0	0	0.0		2	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	376805	Bacteroides salanitronis	species	0.0		143961	0	0	0.0		27	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	33959	Lactobacillus johnsonii	species	0.0		240530	0	0	0.0		3	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	563	Shimwellia blattae	species	0.0		95354	0	0	0.0		21	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1596	Lactobacillus gasseri	species	0.0		1561361	0	0	0.0		12	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	204516	Bacteroides massiliensis	species	0.0		109078	0	0	0.0		16	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	1812935	Enterobacter roggenkampii	species	0.0		32902	0	0	0.0		11	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	158836	Enterobacter hormaechei	species	0.0		413690	0	0	0.0		7	0	0	True
strmgCAMI2_short_read_pooled_gold_standard_assembly	328814	Alistipes shahii	species	0.0		80722	0	0	0.0		2	0	0	True
