TAXID	Tool	filtered	index	length_gs	name	precision_bp	precision_seq	rank	recall_bp	recall_seq	seq_counts_gs	total_length	total_seq_counts	tp_length	tp_seq_counts	sample_id
666505	Gold standard	False	31	3767029	Phycisphaerae	1.0	1.0	class	1.0	1.0	1704	3767029	1704	3767029	1704	marmgCAMI2_short_read_pooled_gold_standard_assembly
68337	Gold standard	False	32	7807512	Deferribacteres	1.0	1.0	class	1.0	1.0	5082	7807512	5082	7807512	5082	marmgCAMI2_short_read_pooled_gold_standard_assembly
1921781	Gold standard	False	33	2628650	Kiritimatiellae	1.0	1.0	class	1.0	1.0	2949	2628650	2949	2628650	2949	marmgCAMI2_short_read_pooled_gold_standard_assembly
188787	Gold standard	False	34	4513496	Deinococci	1.0	1.0	class	1.0	1.0	2117	4513496	2117	4513496	2117	marmgCAMI2_short_read_pooled_gold_standard_assembly
1553900	Gold standard	False	35	7250842	Oligoflexia	1.0	1.0	class	1.0	1.0	410	7250842	410	7250842	410	marmgCAMI2_short_read_pooled_gold_standard_assembly
1937959	Gold standard	False	36	4399929	Saprospiria	1.0	1.0	class	1.0	1.0	9	4399929	9	4399929	9	marmgCAMI2_short_read_pooled_gold_standard_assembly
649775	Gold standard	False	37	1999613	Synergistia	1.0	1.0	class	1.0	1.0	2	1999613	2	1999613	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
1962850	Gold standard	False	38	4978230	Calditrichae	1.0	1.0	class	1.0	1.0	11	4978230	11	4978230	11	marmgCAMI2_short_read_pooled_gold_standard_assembly
200643	Gold standard	False	39	5132065	Bacteroidia	1.0	1.0	class	1.0	1.0	1	5132065	1	5132065	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
203692	Gold standard	False	40	6342719	Spirochaetia	1.0	1.0	class	1.0	1.0	14	6342719	14	6342719	14	marmgCAMI2_short_read_pooled_gold_standard_assembly
84992	Gold standard	False	41	4830178	Acidimicrobiia	1.0	1.0	class	1.0	1.0	1	4830178	1	4830178	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
203490	Gold standard	False	42	3132217	Fusobacteriia	1.0	1.0	class	1.0	1.0	3	3132217	3	3132217	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
1051663	Gold standard	False	43	1118416	Nanohaloarchaea	1.0	1.0	class	1.0	1.0	3	1118416	3	1118416	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
414999	Gold standard	False	44	1699928	Opitutae	1.0	1.0	class	1.0	1.0	5209	1699928	5209	1699928	5209	marmgCAMI2_short_read_pooled_gold_standard_assembly
187857	Gold standard	False	45	4920831	Aquificae	1.0	1.0	class	1.0	1.0	3334	4920831	3334	4920831	3334	marmgCAMI2_short_read_pooled_gold_standard_assembly
28221	Gold standard	False	46	69413740	Deltaproteobacteria	1.0	1.0	class	1.0	1.0	3356	69413740	3356	69413740	3356	marmgCAMI2_short_read_pooled_gold_standard_assembly
188708	Gold standard	False	47	30549706	Thermotogae	1.0	1.0	class	1.0	1.0	35918	30549706	35918	30549706	35918	marmgCAMI2_short_read_pooled_gold_standard_assembly
1236	Gold standard	False	48	1237776178	Gammaproteobacteria	1.0	1.0	class	1.0	1.0	811394	1237776178	811394	1237776178	811394	marmgCAMI2_short_read_pooled_gold_standard_assembly
91061	Gold standard	False	49	100544209	Bacilli	1.0	1.0	class	1.0	1.0	73138	100544209	73138	100544209	73138	marmgCAMI2_short_read_pooled_gold_standard_assembly
183963	Gold standard	False	50	30079066	Halobacteria	1.0	1.0	class	1.0	1.0	37440	30079066	37440	30079066	37440	marmgCAMI2_short_read_pooled_gold_standard_assembly
1760	Gold standard	False	51	182427271	Actinobacteria	1.0	1.0	class	1.0	1.0	165569	182427271	165569	182427271	165569	marmgCAMI2_short_read_pooled_gold_standard_assembly
183939	Gold standard	False	52	20932607	Methanococci	1.0	1.0	class	1.0	1.0	23177	20932607	23177	20932607	23177	marmgCAMI2_short_read_pooled_gold_standard_assembly
28211	Gold standard	False	53	256059764	Alphaproteobacteria	1.0	1.0	class	1.0	1.0	87226	256059764	87226	256059764	87226	marmgCAMI2_short_read_pooled_gold_standard_assembly
224756	Gold standard	False	54	32318028	Methanomicrobia	1.0	1.0	class	1.0	1.0	38699	32318028	38699	32318028	38699	marmgCAMI2_short_read_pooled_gold_standard_assembly
67799	Gold standard	False	55	1828388	Thermodesulfobacteria	1.0	1.0	class	1.0	1.0	3209	1828388	3209	1828388	3209	marmgCAMI2_short_read_pooled_gold_standard_assembly
183968	Gold standard	False	56	31899682	Thermococci	1.0	1.0	class	1.0	1.0	23690	31899682	23690	31899682	23690	marmgCAMI2_short_read_pooled_gold_standard_assembly
768503	Gold standard	False	57	40447001	Cytophagia	1.0	1.0	class	1.0	1.0	22798	40447001	22798	40447001	22798	marmgCAMI2_short_read_pooled_gold_standard_assembly
29547	Gold standard	False	58	17638981	Epsilonproteobacteria	1.0	1.0	class	1.0	1.0	13842	17638981	13842	17638981	13842	marmgCAMI2_short_read_pooled_gold_standard_assembly
183924	Gold standard	False	59	15055611	Thermoprotei	1.0	1.0	class	1.0	1.0	10637	15055611	10637	15055611	10637	marmgCAMI2_short_read_pooled_gold_standard_assembly
183980	Gold standard	False	60	11117490	Archaeoglobi	1.0	1.0	class	1.0	1.0	10817	11117490	10817	11117490	10817	marmgCAMI2_short_read_pooled_gold_standard_assembly
191410	Gold standard	False	61	9904930	Chlorobia	1.0	1.0	class	1.0	1.0	4476	9904930	4476	9904930	4476	marmgCAMI2_short_read_pooled_gold_standard_assembly
183967	Gold standard	False	62	1584791	Thermoplasmata	1.0	1.0	class	1.0	1.0	1	1584791	1	1584791	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
200644	Gold standard	False	63	233712236	Flavobacteriales	1.0	1.0	order	1.0	1.0	86602	233712236	86602	233712236	86602	marmgCAMI2_short_read_pooled_gold_standard_assembly
205948	Gold standard	False	64	2028059	Cenarchaeales	1.0	1.0	order	1.0	1.0	350	2028059	350	2028059	350	marmgCAMI2_short_read_pooled_gold_standard_assembly
1955042	Gold standard	False	65	2994467	Gloeoemargaritales	1.0	1.0	order	1.0	1.0	87	2994467	87	2994467	87	marmgCAMI2_short_read_pooled_gold_standard_assembly
32003	Gold standard	False	66	4028973	Nitrosomonadales	1.0	1.0	order	1.0	1.0	486	4028973	486	4028973	486	marmgCAMI2_short_read_pooled_gold_standard_assembly
766	Gold standard	False	67	756993	Rickettsiales	1.0	1.0	order	1.0	1.0	1012	756993	1012	756993	1012	marmgCAMI2_short_read_pooled_gold_standard_assembly
29	Gold standard	False	68	18375006	Myxococcales	1.0	1.0	order	1.0	1.0	1533	18375006	1533	18375006	1533	marmgCAMI2_short_read_pooled_gold_standard_assembly
68295	Gold standard	False	69	4086399	Thermoanaerobacterales	1.0	1.0	order	1.0	1.0	3954	4086399	3954	4086399	3954	marmgCAMI2_short_read_pooled_gold_standard_assembly
2037	Gold standard	False	70	1969919	Actinomycetales	1.0	1.0	order	1.0	1.0	472	1969919	472	1969919	472	marmgCAMI2_short_read_pooled_gold_standard_assembly
2024979	Gold standard	False	71	3420711	Bacteriovoracales	1.0	1.0	order	1.0	1.0	401	3420711	401	3420711	401	marmgCAMI2_short_read_pooled_gold_standard_assembly
68933	Gold standard	False	72	4513496	Thermales	1.0	1.0	order	1.0	1.0	2117	4513496	2117	4513496	2117	marmgCAMI2_short_read_pooled_gold_standard_assembly
54526	Gold standard	False	73	4141307	Pelagibacterales	1.0	1.0	order	1.0	1.0	1859	4141307	1859	4141307	1859	marmgCAMI2_short_read_pooled_gold_standard_assembly
1921782	Gold standard	False	74	2628650	Kiritimatiellales	1.0	1.0	order	1.0	1.0	2949	2628650	2949	2628650	2949	marmgCAMI2_short_read_pooled_gold_standard_assembly
1643947	Gold standard	False	75	3769668	Petrotogales	1.0	1.0	order	1.0	1.0	3678	3769668	3678	3769668	3678	marmgCAMI2_short_read_pooled_gold_standard_assembly
191393	Gold standard	False	76	7807512	Deferribacterales	1.0	1.0	order	1.0	1.0	5082	7807512	5082	7807512	5082	marmgCAMI2_short_read_pooled_gold_standard_assembly
666506	Gold standard	False	77	3767029	Phycisphaerales	1.0	1.0	order	1.0	1.0	1704	3767029	1704	3767029	1704	marmgCAMI2_short_read_pooled_gold_standard_assembly
1643946	Gold standard	False	78	3573786	Kosmotogales	1.0	1.0	order	1.0	1.0	6074	3573786	6074	3573786	6074	marmgCAMI2_short_read_pooled_gold_standard_assembly
235899	Gold standard	False	79	1554733	Nautiliales	1.0	1.0	order	1.0	1.0	1306	1554733	1306	1554733	1306	marmgCAMI2_short_read_pooled_gold_standard_assembly
68985	Gold standard	False	80	1232816	Methanopyrales	1.0	1.0	order	1.0	1.0	2504	1232816	2504	1232816	2504	marmgCAMI2_short_read_pooled_gold_standard_assembly
2191	Gold standard	False	81	4427917	Methanomicrobiales	1.0	1.0	order	1.0	1.0	4401	4427917	4401	4427917	4401	marmgCAMI2_short_read_pooled_gold_standard_assembly
204458	Gold standard	False	82	3908322	Caulobacterales	1.0	1.0	order	1.0	1.0	1149	3908322	1149	3908322	1149	marmgCAMI2_short_read_pooled_gold_standard_assembly
32069	Gold standard	False	83	1983735	Aquificales	1.0	1.0	order	1.0	1.0	11	1983735	11	1983735	11	marmgCAMI2_short_read_pooled_gold_standard_assembly
31932	Gold standard	False	84	9271266	Nitrosopumilales	1.0	1.0	order	1.0	1.0	4420	9271266	4420	9271266	4420	marmgCAMI2_short_read_pooled_gold_standard_assembly
213118	Gold standard	False	85	22994160	Desulfobacterales	1.0	1.0	order	1.0	1.0	9	22994160	9	22994160	9	marmgCAMI2_short_read_pooled_gold_standard_assembly
2301	Gold standard	False	86	1584791	Thermoplasmatales	1.0	1.0	order	1.0	1.0	1	1584791	1	1584791	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
69541	Gold standard	False	87	6842113	Desulfuromonadales	1.0	1.0	order	1.0	1.0	2	6842113	2	6842113	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
135618	Gold standard	False	88	5051673	Methylococcales	1.0	1.0	order	1.0	1.0	1	5051673	1	5051673	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
1191478	Gold standard	False	89	4719539	Magnetococcales	1.0	1.0	order	1.0	1.0	1	4719539	1	4719539	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
1890940	Gold standard	False	90	490866	Nanoarchaeales	1.0	1.0	order	1.0	1.0	1	490866	1	490866	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
203491	Gold standard	False	91	3132217	Fusobacteriales	1.0	1.0	order	1.0	1.0	3	3132217	3	3132217	3	marmgCAMI2_short_read_pooled_gold_standard_assembly
84993	Gold standard	False	92	4830178	Acidimicrobiales	1.0	1.0	order	1.0	1.0	1	4830178	1	4830178	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
2266	Gold standard	False	93	2222018	Thermoproteales	1.0	1.0	order	1.0	1.0	11	2222018	11	2222018	11	marmgCAMI2_short_read_pooled_gold_standard_assembly
136	Gold standard	False	94	6342719	Spirochaetales	1.0	1.0	order	1.0	1.0	14	6342719	14	6342719	14	marmgCAMI2_short_read_pooled_gold_standard_assembly
255473	Gold standard	False	95	2902377	Parvularculales	1.0	1.0	order	1.0	1.0	9	2902377	9	2902377	9	marmgCAMI2_short_read_pooled_gold_standard_assembly
1970189	Gold standard	False	96	5132065	Marinilabiliales	1.0	1.0	order	1.0	1.0	1	5132065	1	5132065	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
1962852	Gold standard	False	97	4978230	Calditrichales	1.0	1.0	order	1.0	1.0	11	4978230	11	4978230	11	marmgCAMI2_short_read_pooled_gold_standard_assembly
135614	Gold standard	False	98	2989885	Xanthomonadales	1.0	1.0	order	1.0	1.0	6	2989885	6	2989885	6	marmgCAMI2_short_read_pooled_gold_standard_assembly
213115	Gold standard	False	99	19701019	Desulfovibrionales	1.0	1.0	order	1.0	1.0	11	19701019	11	19701019	11	marmgCAMI2_short_read_pooled_gold_standard_assembly
213481	Gold standard	False	100	3830131	Bdellovibrionales	1.0	1.0	order	1.0	1.0	9	3830131	9	3830131	9	marmgCAMI2_short_read_pooled_gold_standard_assembly
649776	Gold standard	False	101	1999613	Synergistales	1.0	1.0	order	1.0	1.0	2	1999613	2	1999613	2	marmgCAMI2_short_read_pooled_gold_standard_assembly
1936988	Gold standard	False	102	4399929	Saprospirales	1.0	1.0	order	1.0	1.0	9	4399929	9	4399929	9	marmgCAMI2_short_read_pooled_gold_standard_assembly
85008	Gold standard	False	103	24483530	Micromonosporales	1.0	1.0	order	1.0	1.0	3956	24483530	3956	24483530	3956	marmgCAMI2_short_read_pooled_gold_standard_assembly
1706369	Gold standard	False	104	17893604	Cellvibrionales	1.0	1.0	order	1.0	1.0	2546	17893604	2546	17893604	2546	marmgCAMI2_short_read_pooled_gold_standard_assembly
186802	Gold standard	False	105	23818850	Clostridiales	1.0	1.0	order	1.0	1.0	8063	23818850	8063	23818850	8063	marmgCAMI2_short_read_pooled_gold_standard_assembly
1161	Gold standard	False	106	9579444	Nostocales	1.0	1.0	order	1.0	1.0	16432	9579444	16432	9579444	16432	marmgCAMI2_short_read_pooled_gold_standard_assembly
2235	Gold standard	False	107	12415243	Halobacteriales	1.0	1.0	order	1.0	1.0	17681	12415243	17681	12415243	17681	marmgCAMI2_short_read_pooled_gold_standard_assembly
85011	Gold standard	False	108	31682351	Streptomycetales	1.0	1.0	order	1.0	1.0	28330	31682351	28330	31682351	28330	marmgCAMI2_short_read_pooled_gold_standard_assembly
94695	Gold standard	False	109	27890111	Methanosarcinales	1.0	1.0	order	1.0	1.0	34298	27890111	34298	27890111	34298	marmgCAMI2_short_read_pooled_gold_standard_assembly
72274	Gold standard	False	110	121928327	Pseudomonadales	1.0	1.0	order	1.0	1.0	124345	121928327	124345	121928327	124345	marmgCAMI2_short_read_pooled_gold_standard_assembly
135624	Gold standard	False	111	20115159	Aeromonadales	1.0	1.0	order	1.0	1.0	13852	20115159	13852	20115159	13852	marmgCAMI2_short_read_pooled_gold_standard_assembly
2419	Gold standard	False	112	23206252	Thermotogales	1.0	1.0	order	1.0	1.0	26166	23206252	26166	23206252	26166	marmgCAMI2_short_read_pooled_gold_standard_assembly
356	Gold standard	False	113	38485510	Rhizobiales	1.0	1.0	order	1.0	1.0	5847	38485510	5847	38485510	5847	marmgCAMI2_short_read_pooled_gold_standard_assembly
135619	Gold standard	False	114	81773290	Oceanospirillales	1.0	1.0	order	1.0	1.0	30345	81773290	30345	81773290	30345	marmgCAMI2_short_read_pooled_gold_standard_assembly
85012	Gold standard	False	115	5344500	Streptosporangiales	1.0	1.0	order	1.0	1.0	8643	5344500	8643	5344500	8643	marmgCAMI2_short_read_pooled_gold_standard_assembly
2182	Gold standard	False	116	20932607	Methanococcales	1.0	1.0	order	1.0	1.0	23177	20932607	23177	20932607	23177	marmgCAMI2_short_read_pooled_gold_standard_assembly
91347	Gold standard	False	117	37427852	Enterobacterales	1.0	1.0	order	1.0	1.0	32144	37427852	32144	37427852	32144	marmgCAMI2_short_read_pooled_gold_standard_assembly
85007	Gold standard	False	118	44632348	Corynebacteriales	1.0	1.0	order	1.0	1.0	67117	44632348	67117	44632348	67117	marmgCAMI2_short_read_pooled_gold_standard_assembly
1644055	Gold standard	False	119	17663823	Haloferacales	1.0	1.0	order	1.0	1.0	19759	17663823	19759	17663823	19759	marmgCAMI2_short_read_pooled_gold_standard_assembly
135613	Gold standard	False	120	26641344	Chromatiales	1.0	1.0	order	1.0	1.0	5591	26641344	5591	26641344	5591	marmgCAMI2_short_read_pooled_gold_standard_assembly
186826	Gold standard	False	121	26202455	Lactobacillales	1.0	1.0	order	1.0	1.0	21222	26202455	21222	26202455	21222	marmgCAMI2_short_read_pooled_gold_standard_assembly
135622	Gold standard	False	122	403365526	Alteromonadales	1.0	1.0	order	1.0	1.0	236021	403365526	236021	403365526	236021	marmgCAMI2_short_read_pooled_gold_standard_assembly
135623	Gold standard	False	123	439415232	Vibrionales	1.0	1.0	order	1.0	1.0	301701	439415232	301701	439415232	301701	marmgCAMI2_short_read_pooled_gold_standard_assembly
1890424	Gold standard	False	124	61842394	Synechococcales	1.0	1.0	order	1.0	1.0	31319	61842394	31319	61842394	31319	marmgCAMI2_short_read_pooled_gold_standard_assembly
1385	Gold standard	False	125	74341754	Bacillales	1.0	1.0	order	1.0	1.0	51916	74341754	51916	74341754	51916	marmgCAMI2_short_read_pooled_gold_standard_assembly
80840	Gold standard	False	126	21721586	Burkholderiales	1.0	1.0	order	1.0	1.0	1371	21721586	1371	21721586	1371	marmgCAMI2_short_read_pooled_gold_standard_assembly
2258	Gold standard	False	127	31899682	Thermococcales	1.0	1.0	order	1.0	1.0	23690	31899682	23690	31899682	23690	marmgCAMI2_short_read_pooled_gold_standard_assembly
415001	Gold standard	False	128	1699928	Puniceicoccales	1.0	1.0	order	1.0	1.0	5209	1699928	5209	1699928	5209	marmgCAMI2_short_read_pooled_gold_standard_assembly
1485951	Gold standard	False	129	2937096	Desulfurobacteriales	1.0	1.0	order	1.0	1.0	3323	2937096	3323	2937096	3323	marmgCAMI2_short_read_pooled_gold_standard_assembly
204441	Gold standard	False	130	18987635	Rhodospirillales	1.0	1.0	order	1.0	1.0	4361	18987635	4361	18987635	4361	marmgCAMI2_short_read_pooled_gold_standard_assembly
213113	Gold standard	False	131	1501442	Desulfurellales	1.0	1.0	order	1.0	1.0	1801	1501442	1801	1501442	1801	marmgCAMI2_short_read_pooled_gold_standard_assembly
188710	Gold standard	False	132	1828388	Thermodesulfobacteriales	1.0	1.0	order	1.0	1.0	3209	1828388	3209	1828388	3209	marmgCAMI2_short_read_pooled_gold_standard_assembly
191411	Gold standard	False	133	9904930	Chlorobiales	1.0	1.0	order	1.0	1.0	4476	9904930	4476	9904930	4476	marmgCAMI2_short_read_pooled_gold_standard_assembly
2231	Gold standard	False	134	11117490	Archaeoglobales	1.0	1.0	order	1.0	1.0	10817	11117490	10817	11117490	10817	marmgCAMI2_short_read_pooled_gold_standard_assembly
1100069	Gold standard	False	135	10829141	Bacteroidetes Order II. Incertae sedis	1.0	1.0	order	1.0	1.0	9054	10829141	9054	10829141	9054	marmgCAMI2_short_read_pooled_gold_standard_assembly
114380	Gold standard	False	136	12833593	Desulfurococcales	1.0	1.0	order	1.0	1.0	10626	12833593	10626	12833593	10626	marmgCAMI2_short_read_pooled_gold_standard_assembly
1150	Gold standard	False	137	24943203	Oscillatoriales	1.0	1.0	order	1.0	1.0	24968	24943203	24968	24943203	24968	marmgCAMI2_short_read_pooled_gold_standard_assembly
213849	Gold standard	False	138	11671447	Campylobacterales	1.0	1.0	order	1.0	1.0	12023	11671447	12023	11671447	12023	marmgCAMI2_short_read_pooled_gold_standard_assembly
85010	Gold standard	False	139	15419679	Pseudonocardiales	1.0	1.0	order	1.0	1.0	20983	15419679	20983	15419679	20983	marmgCAMI2_short_read_pooled_gold_standard_assembly
85006	Gold standard	False	140	25649871	Micrococcales	1.0	1.0	order	1.0	1.0	20259	25649871	20259	25649871	20259	marmgCAMI2_short_read_pooled_gold_standard_assembly
72273	Gold standard	False	141	65229861	Thiotrichales	1.0	1.0	order	1.0	1.0	58964	65229861	58964	65229861	58964	marmgCAMI2_short_read_pooled_gold_standard_assembly
204457	Gold standard	False	142	46962723	Sphingomonadales	1.0	1.0	order	1.0	1.0	26952	46962723	26952	46962723	26952	marmgCAMI2_short_read_pooled_gold_standard_assembly
204455	Gold standard	False	143	134143626	Rhodobacterales	1.0	1.0	order	1.0	1.0	42623	134143626	42623	134143626	42623	marmgCAMI2_short_read_pooled_gold_standard_assembly
768507	Gold standard	False	144	40447001	Cytophagales	1.0	1.0	order	1.0	1.0	22798	40447001	22798	40447001	22798	marmgCAMI2_short_read_pooled_gold_standard_assembly
1118	Gold standard	False	145	1443759	Chroococcales	1.0	1.0	order	1.0	1.0	1	1443759	1	1443759	1	marmgCAMI2_short_read_pooled_gold_standard_assembly
49546	Gold standard	False	146	229712200	Flavobacteriaceae	1.0	1.0	family	1.0	1.0	86601	229712200	86601	229712200	86601	marmgCAMI2_short_read_pooled_gold_standard_assembly
543371	Gold standard	False	147	1572945	Thermoanaerobacterales Family III. Incertae Sedis	1.0	1.0	family	1.0	1.0	3487	1572945	3487	1572945	3487	marmgCAMI2_short_read_pooled_gold_standard_assembly
1920240	Gold standard	False	148	7679217	Kangiellaceae	1.0	1.0	family	1.0	1.0	2065	7679217	2065	7679217	2065	marmgCAMI2_short_read_pooled_gold_standard_assembly
1655514	Gold standard	False	149	4141307	Pelagibacteraceae	1.0	1.0	family	1.0	1.0	1859	4141307	1859	4141307	1859	marmgCAMI2_short_read_pooled_gold_standard_assembly
188786	Gold standard	False	150	4513496	Thermaceae	1.0	1.0	family	1.0	1.0	2117	4513496	2117	4513496	2117	marmgCAMI2_short_read_pooled_gold_standard_assembly
1652132	Gold standard	False	151	3420711	Halobacteriovoraceae	1.0	1.0	family	1.0	1.0	401	3420711	401	3420711	401	marmgCAMI2_short_read_pooled_gold_standard_assembly
2049	Gold standard	False	152	1969919	Actinomycetaceae	1.0	1.0	family	1.0	1.0	472	1969919	472	1969919	472	marmgCAMI2_short_read_pooled_gold_standard_assembly
45401	Gold standard	False	153	11536545	Hyphomicrobiaceae	1.0	1.0	family	1.0	1.0	729	11536545	729	11536545	729	marmgCAMI2_short_read_pooled_gold_standard_assembly
31	Gold standard	False	154	8928984	Myxococcaceae	1.0	1.0	family	1.0	1.0	1522	8928984	1522	8928984	1522	marmgCAMI2_short_read_pooled_gold_standard_assembly
224464	Gold standard	False	155	9446022	Kofleriaceae	1.0	1.0	family	1.0	1.0	11	9446022	11	9446022	11	marmgCAMI2_short_read_pooled_gold_standard_assembly
145357	Gold standard	False	156	2764592	Dermacoccaceae	1.0	1.0	family	1.0	1.0	429	2764592	429	2764592	429	marmgCAMI2_short_read_pooled_gold_standard_assembly
942	Gold standard	False	157	756993	Anaplasmataceae	1.0	1.0	family	1.0	1.0	1012	756993	1012	756993	1012	marmgCAMI2_short_read_pooled_gold_standard_assembly
