krepp	G000007785	G000007785_3_595	N6923	1.26254e-05	True	18.0
krepp	G000007785	G000007785_1_853	N6909	1.26254e-05	True	10.0
krepp	G000007785	G000007785_1_938	G000415005	1.26254e-05	True	2.0
krepp	G000007785	G000007785_2_1005	G000648175	1.26254e-05	True	0.0
krepp	G000007785	G000007785_2_1091	N5649	1.26254e-05	True	6.0
krepp	G000007785	G000007785_4_1127	N5655	1.26254e-05	True	15.0
krepp	G000007785	G000007785_2_1217	G000648175	1.26254e-05	True	0.0
krepp	G000007785	G000007785_3_1327	N6909	1.26254e-05	True	10.0
krepp	G000007785	G000007785_3_1479	N5649	1.26254e-05	True	6.0
krepp	G000007785	G000007785_4_1653	N6492	1.26254e-05	True	9.0
krepp	G000008565	G000008565_2_352	N5793	1.26254e-05	True	34.0
krepp	G000008565	G000008565_3_536	G000701405	1.26254e-05	True	8.0
krepp	G000008565	G000008565_3_885	N919	0.0334444	True	5.0
krepp	G000008565	G000008565_3_905	G001644565	1.26254e-05	True	4.0
krepp	G000008565	G000008565_3_1024	N578	0.0142038	True	7.0
krepp	G000008565	G000008565_3_1069	N1104	0.0202464	True	4.0
krepp	G000008565	G000008565_1_1363	G000430865	0.0720902	True	6.0
krepp	G000008565	G000008565_3_1437	N5831	0.0245955	True	35.0
krepp	G000008565	G000008565_1_1883	G000020685	0.0100466	True	6.0
krepp	G000008565	G000008565_2_1910	N5793	1.26254e-05	True	34.0
krepp	G000013105	G000013105_1_175	N1827	0.00410501	True	14.0
krepp	G000013105	G000013105_1_179	N3815	0.0288462	True	29.0
krepp	G000013105	G000013105_1_245	G001594015	1.26254e-05	True	0.0
krepp	G000013105	G000013105_1_995	N7588	1.26254e-05	True	34.0
krepp	G000013105	G000013105_1_1129	N1328	1.26254e-05	True	12.0
krepp	G000014005	G000014005_1_600	N3119	0.00949586	True	20.0
krepp	G000014005	G000014005_1_889	G000953275	0.0621988	True	41.0
krepp	G000014005	G000014005_1_1495	G000381585	0.00799318	True	5.0
krepp	G000014005	G000014005_1_1568	G000179915	0.0696815	True	5.0
krepp	G000014005	G000014005_1_1777	N3119	0.00834866	True	20.0
krepp	G000014185	G000014185_1_376	G000143845	0.0193017	True	16.0
krepp	G000014185	G000014185_1_531	N1830	0.0315077	True	17.0
krepp	G000014185	G000014185_1_1586	G000421465	0.0249329	True	33.0
krepp	G000014245	G000014245_2_399	G000733725	1.26254e-05	True	2.0
krepp	G000014245	G000014245_1_685	N8579	1.26254e-05	True	18.0
krepp	G000014245	G000014245_1_1000	N10414	0.00780928	True	10.0
krepp	G000014245	G000014245_1_1021	N10233	1.26254e-05	True	7.0
krepp	G000014245	G000014245_2_1824	N9731	1.26254e-05	True	4.0
krepp	G000014585	G000014585_1_115	N1520	1.26254e-05	True	3.0
krepp	G000014585	G000014585_1_220	N1771	1.26254e-05	True	8.0
krepp	G000014585	G000014585_2_366	N1520	1.26254e-05	True	3.0
krepp	G000014585	G000014585_2_1861	N1092	1.26254e-05	True	5.0
krepp	G000014585	G000014585_2_1888	N2639	1.26254e-05	True	19.0
krepp	G000014865	G000014865_1_747	N5977	1.26254e-05	True	30.0
krepp	G000014865	G000014865_2_854	N9907	0.0247782	True	27.0
krepp	G000014865	G000014865_2_1038	N3119	0.0770559	True	12.0
krepp	G000014865	G000014865_2_1356	G000621145	0.0438464	True	19.0
krepp	G000014865	G000014865_3_1359	G000621145	0.0438464	True	19.0
krepp	G000014865	G000014865_2_1420	N3891	0.0216824	True	11.0
krepp	G000014865	G000014865_1_1559	N5977	1.26254e-05	True	30.0
krepp	G000014865	G000014865_2_1709	N7136	0.0716119	True	19.0
krepp	G000014865	G000014865_3_1758	N3891	0.0190587	True	11.0
krepp	G000014865	G000014865_3_1844	N5977	1.26254e-05	True	30.0
krepp	G000014865	G000014865_1_1950	N5401	0.0574423	True	15.0
krepp	G000016165	G000016165_4_176	G900048895	0.0247408	True	33.0
krepp	G000016165	G000016165_3_250	G000215085	0.00383581	True	2.0
krepp	G000016165	G000016165_3_310	N7588	1.26254e-05	True	41.0
krepp	G000016165	G000016165_2_467	G000215085	0.0165198	True	2.0
krepp	G000016165	G000016165_1_474	G000215085	0.00586427	True	2.0
krepp	G000016165	G000016165_5_509	G000215085	0.00586427	True	2.0
krepp	G000016165	G000016165_6_664	N3319	1.26254e-05	True	2.0
krepp	G000016165	G000016165_3_750	N3319	0.0538942	True	2.0
krepp	G000016165	G000016165_3_812	G000215085	0.0120057	True	2.0
krepp	G000016165	G000016165_4_857	N2087	1.26254e-05	True	6.0
krepp	G000016165	G000016165_2_962	N3275	1.26254e-05	True	31.0
krepp	G000016165	G000016165_6_968	G000215085	1.26254e-05	True	2.0
krepp	G000016165	G000016165_7_972	G000215085	0.0285386	True	2.0
krepp	G000016165	G000016165_6_994	G000445445	1.26254e-05	True	21.0
krepp	G000016165	G000016165_2_1138	N3319	0.00774785	True	2.0
krepp	G000016165	G000016165_8_1255	N3319	0.00240369	True	2.0
krepp	G000016165	G000016165_5_1263	G000214435	0.0350989	True	3.0
krepp	G000016165	G000016165_6_1279	N1092	0.00884793	True	24.0
krepp	G000016165	G000016165_5_1317	N5526	0.0907669	True	36.0
krepp	G000016165	G000016165_3_1406	N3319	0.0624817	True	2.0
krepp	G000016165	G000016165_1_1414	N3319	0.00260406	True	2.0
krepp	G000016165	G000016165_5_1510	N7588	1.26254e-05	True	41.0
krepp	G000016165	G000016165_6_1536	N3400	0.00431413	True	24.0
krepp	G000016165	G000016165_6_1565	G000215085	0.00586427	True	2.0
krepp	G000016165	G000016165_1_1783	G000215085	1.26254e-05	True	2.0
krepp	G000016165	G000016165_8_1834	N3319	1.26254e-05	True	2.0
krepp	G000016165	G000016165_1_1837	N3319	0.0042598	True	2.0
krepp	G000016165	G000016165_1_1849	G000215085	0.00222349	True	2.0
krepp	G000016165	G000016165_5_1901	N4353	0.018802	True	33.0
krepp	G000016565	G000016565_4_38	N6276	1.26254e-05	True	8.0
krepp	G000016565	G000016565_4_68	N7513	1.26254e-05	True	5.0
krepp	G000016565	G000016565_1_479	N8634	1.26254e-05	True	2.0
krepp	G000016565	G000016565_2_1154	N8927	1.26254e-05	True	3.0
krepp	G000016565	G000016565_1_1488	N9594	1.26254e-05	True	4.0
krepp	G000017545	G000017545_2_20	N214	0.0266037	True	2.0
krepp	G000017545	G000017545_1_213	G000235405	0.00908192	True	1.0
krepp	G000017545	G000017545_1_1006	G000235405	0.0280284	True	1.0
krepp	G000017545	G000017545_2_1167	G000235405	0.0541636	True	1.0
krepp	G000017545	G000017545_1_1274	G000235405	0.0229931	True	1.0
krepp	G000017545	G000017545_2_1481	N5258	0.0366085	True	27.0
krepp	G000017545	G000017545_2_1695	G000235405	0.0181476	True	1.0
krepp	G000017545	G000017545_2_1760	G000235405	0.00495877	True	1.0
krepp	G000017545	G000017545_2_1914	G000235405	0.0238938	True	1.0
krepp	G000017865	G000017865_1_28	N3658	0.0755617	True	26.0
krepp	G000017865	G000017865_1_483	N217	0.0320434	True	4.0
krepp	G000017865	G000017865_1_1342	N214	0.0315723	True	6.0
krepp	G000017865	G000017865_1_1483	N214	0.0232856	True	6.0
krepp	G000017865	G000017865_1_1683	N214	0.0263121	True	6.0
krepp	G000020725	G000020725_2_139	G000022265	0.0115631	True	1.0
krepp	G000020725	G000020725_1_380	G000016745	1.26254e-05	True	1.0
krepp	G000020725	G000020725_2_794	G000022265	0.0125415	True	1.0
krepp	G000020725	G000020725_3_986	N3469	1.26254e-05	True	24.0
krepp	G000020725	G000020725_4_1575	G000022265	0.0346904	True	1.0
krepp	G000020725	G000020725_3_1651	G000020385	1.26254e-05	True	5.0
krepp	G000020945	G000020945_2_196	N3293	0.0623182	True	17.0
krepp	G000020945	G000020945_1_268	G000378005	0.00586122	True	2.0
krepp	G000020945	G000020945_1_811	G000378005	0.0137728	True	2.0
krepp	G000020945	G000020945_2_1330	G000378005	0.0336029	True	2.0
krepp	G000020945	G000020945_2_1465	G000378005	0.0267397	True	2.0
krepp	G000020945	G000020945_2_1633	G000378005	0.0159543	True	2.0
krepp	G000020945	G000020945_2_1911	G000378005	0.00874804	True	2.0
krepp	G000021885	G000021885_6_23	N9213	1.26254e-05	True	2.0
krepp	G000021885	G000021885_4_154	G000444545	1.26254e-05	True	1.0
krepp	G000021885	G000021885_4_207	N9429	1.26254e-05	True	3.0
krepp	G000021885	G000021885_2_295	N9213	1.26254e-05	True	2.0
krepp	G000021885	G000021885_4_355	N9213	1.26254e-05	True	2.0
krepp	G000021885	G000021885_2_732	N8954	1.26254e-05	True	1.0
krepp	G000021885	G000021885_6_758	N3891	1.26254e-05	True	12.0
krepp	G000021885	G000021885_3_813	N8954	1.26254e-05	True	1.0
krepp	G000021885	G000021885_3_913	N9213	1.26254e-05	True	2.0
krepp	G000021885	G000021885_2_1171	N9213	1.26254e-05	True	2.0
krepp	G000021885	G000021885_5_1491	N9429	1.26254e-05	True	3.0
krepp	G000021885	G000021885_6_1505	N8673	1.26254e-05	True	2.0
krepp	G000021885	G000021885_3_1570	N8328	1.26254e-05	True	8.0
krepp	G000021885	G000021885_6_1597	N3891	8.08256e-06	True	12.0
krepp	G000021885	G000021885_4_1613	N7149	1.26254e-05	True	6.0
krepp	G000021885	G000021885_2_1685	N9213	1.26254e-05	True	2.0
krepp	G000021885	G000021885_3_1817	G000444545	1.26254e-05	True	1.0
krepp	G000023325	G000023325_1_125	N5835	0.0558579	True	31.0
krepp	G000023325	G000023325_2_165	G000235405	0.0283647	True	8.0
krepp	G000023325	G000023325_1_443	N5080	0.0522493	True	28.0
krepp	G000023325	G000023325_2_525	N2964	0.0664999	True	23.0
krepp	G000023325	G000023325_2_1318	G001399775	0.0621761	True	19.0
krepp	G000023325	G000023325_2_1643	G000235405	0.0345635	True	8.0
krepp	G000023325	G000023325_2_1989	N7706	0.10111	True	31.0
krepp	G000023705	G000023705_1_147	G001189965	0.00413473	True	25.0
krepp	G000023705	G000023705_2_846	N4228	1.26254e-05	True	2.0
krepp	G000023705	G000023705_2_874	G900114705	1.26254e-05	True	20.0
krepp	G000023705	G000023705_2_1178	N5762	1.26254e-05	True	16.0
krepp	G000023705	G000023705_2_1231	G001189965	1.26254e-05	True	25.0
krepp	G000023705	G000023705_1_1477	N4593	1.26254e-05	True	1.0
krepp	G000023705	G000023705_1_1954	G000515275	1.26254e-05	True	6.0
krepp	G000023865	G000023865_1_91	G000969705	1.26254e-05	True	20.0
krepp	G000023865	G000023865_2_303	N8968	0.0097741	True	1.0
krepp	G000023865	G000023865_3_855	G001493375	1.26254e-05	True	34.0
krepp	G000023865	G000023865_1_1007	N8968	0.0377673	True	1.0
krepp	G000023865	G000023865_2_1080	G001005145	1.26254e-05	True	23.0
krepp	G000023865	G000023865_1_1590	N5923	0.0293148	True	20.0
krepp	G000023865	G000023865_2_1690	N8968	0.0372624	True	1.0
krepp	G000023865	G000023865_3_1722	G000835165	1.26254e-05	True	28.0
krepp	G000023925	G000023925_2_41	N3315	1.26254e-05	True	2.0
krepp	G000023925	G000023925_1_128	G000421185	1.26254e-05	True	1.0
krepp	G000023925	G000023925_2_202	N5502	1.26254e-05	True	14.0
krepp	G000023925	G000023925_2_450	N4732	1.26254e-05	True	10.0
krepp	G000023925	G000023925_2_949	N5502	1.26254e-05	True	14.0
krepp	G000023925	G000023925_1_973	N4003	1.26254e-05	True	12.0
krepp	G000023925	G000023925_1_1619	N6382	1.26254e-05	True	16.0
krepp	G000024025	G000024025_3_105	N4008	1.26254e-05	True	1.0
krepp	G000024025	G000024025_3_314	N4732	1.26254e-05	True	13.0
krepp	G000024025	G000024025_3_403	N6405	1.26254e-05	True	17.0
krepp	G000024025	G000024025_3_524	N8378	1.26254e-05	True	12.0
krepp	G000024025	G000024025_2_697	N4008	1.26254e-05	True	1.0
krepp	G000024025	G000024025_3_754	N6807	1.26254e-05	True	8.0
krepp	G000024025	G000024025_3_891	N6405	1.26254e-05	True	17.0
krepp	G000024025	G000024025_3_1037	N6348	0.0617011	True	19.0
krepp	G000024025	G000024025_2_1121	N7224	0.0145242	True	9.0
krepp	G000024025	G000024025_3_1155	N8715	1.26254e-05	True	13.0
krepp	G000024025	G000024025_1_1424	N7614	1.26254e-05	True	10.0
krepp	G000024025	G000024025_1_1496	N7188	1.26254e-05	True	21.0
krepp	G000024025	G000024025_2_1627	N7578	0.0162993	True	22.0
krepp	G000024025	G000024025_2_1641	N4699	1.26254e-05	True	15.0
krepp	G000024305	G000024305_1_608	N1653	1.26254e-05	True	4.0
krepp	G000024305	G000024305_1_1699	N1653	1.26254e-05	True	4.0
krepp	G000024325	G000024325_2_914	N7410	0.0869953	True	13.0
krepp	G000024985	G000024985_1_24	N7198	0.0609796	True	32.0
krepp	G000024985	G000024985_2_162	G000744775	1.26254e-05	True	3.0
krepp	G000024985	G000024985_2_169	G000297255	0.0232156	True	0.0
krepp	G000024985	G000024985_1_198	N4474	0.153246	False	25.0
krepp	G000024985	G000024985_1_239	N5479	0.0407187	True	28.0
krepp	G000024985	G000024985_2_556	G000744775	1.26254e-05	True	3.0
krepp	G000024985	G000024985_2_981	N2350	0.0626717	True	2.0
krepp	G000024985	G000024985_1_1109	G000744775	1.26254e-05	True	3.0
krepp	G000024985	G000024985_2_1143	N6478	0.123745	True	30.0
krepp	G000024985	G000024985_1_1325	G000744775	0.0564602	True	3.0
krepp	G000024985	G000024985_1_1592	G000744775	0.0602074	True	3.0
krepp	G000024985	G000024985_2_1610	G000744775	0.0602074	True	3.0
krepp	G000025725	G000025725_2_205	N1323	0.134381	True	19.0
krepp	G000025725	G000025725_2_283	N4554	0.00474288	True	20.0
krepp	G000025725	G000025725_1_1078	G001603805	0.00569848	True	1.0
krepp	G000025725	G000025725_1_1642	N6673	0.0536584	True	23.0
krepp	G000025725	G000025725_1_1666	N1083	1.26254e-05	True	22.0
krepp	G000025885	G000025885_2_104	G000526395	1.26254e-05	True	2.0
krepp	G000025885	G000025885_1_116	G000526375	0.00795642	True	9.0
krepp	G000025885	G000025885_1_122	N1290	0.00664469	True	11.0
krepp	G000025885	G000025885_2_273	G000526395	0.00629434	True	2.0
krepp	G000025885	G000025885_2_1041	G000526395	1.26254e-05	True	2.0
krepp	G000090965	G000090965_1_344	N10367	0.00461571	True	4.0
krepp	G000090965	G000090965_1_873	N10306	0.140515	True	3.0
krepp	G000090965	G000090965_1_980	N4112	0.0427003	True	54.0
krepp	G000090965	G000090965_1_1220	G000007725	0.00792197	True	2.0
krepp	G000091565	G000091565_3_45	N9443	1.26254e-05	True	8.0
krepp	G000091565	G000091565_5_81	N10014	1.26254e-05	True	4.0
krepp	G000091565	G000091565_3_233	G000759475	0.00404541	True	10.0
krepp	G000091565	G000091565_2_263	N9223	1.26254e-05	True	9.0
krepp	G000091565	G000091565_2_293	N9906	1.26254e-05	True	5.0
krepp	G000091565	G000091565_7_394	N9907	1.26254e-05	True	7.0
krepp	G000091565	G000091565_5_411	N9782	1.26254e-05	True	6.0
krepp	G000091565	G000091565_3_453	N10369	1.26254e-05	True	0.0
krepp	G000091565	G000091565_7_519	N10507	1.26254e-05	True	17.0
krepp	G000091565	G000091565_3_669	N9782	1.26254e-05	True	6.0
krepp	G000091565	G000091565_6_969	N10374	0.0180007	True	10.0
krepp	G000091565	G000091565_2_1073	N10004	1.26254e-05	True	23.0
krepp	G000091565	G000091565_2_1205	N10312	0.00566865	True	9.0
krepp	G000091565	G000091565_2_1582	N10374	1.26254e-05	True	10.0
krepp	G000091565	G000091565_1_1605	N9907	1.26254e-05	True	7.0
krepp	G000091565	G000091565_6_1620	N10252	0.00440931	True	8.0
krepp	G000091565	G000091565_4_1635	N9628	1.26254e-05	True	9.0
krepp	G000091565	G000091565_4_1771	N10252	0.0176542	True	8.0
krepp	G000091985	G000091985_2_281	N1621	0.0197708	True	4.0
krepp	G000091985	G000091985_1_651	N1621	0.0260757	True	4.0
krepp	G000091985	G000091985_2_826	N3092	0.0346242	True	5.0
krepp	G000091985	G000091985_2_917	N1621	0.0121642	True	4.0
krepp	G000091985	G000091985_2_1358	N3804	0.00425562	True	4.0
krepp	G000091985	G000091985_1_1506	G000259255	0.0183186	True	5.0
krepp	G000091985	G000091985_1_1896	N1887	0.0117698	True	3.0
krepp	G000092225	G000092225_1_218	N5076	1.26254e-05	True	1.0
krepp	G000092225	G000092225_1_520	N5076	1.26254e-05	True	1.0
krepp	G000092225	G000092225_1_774	N5076	0.00699856	True	1.0
krepp	G000092225	G000092225_2_820	N8708	1.26254e-05	True	12.0
krepp	G000092225	G000092225_2_1015	N5076	1.26254e-05	True	1.0
krepp	G000092225	G000092225_1_1303	G000248055	1.26254e-05	True	10.0
krepp	G000092225	G000092225_1_1930	N5940	1.26254e-05	True	21.0
krepp	G000143985	G000143985_1_39	G000190435	0.017675	True	14.0
krepp	G000143985	G000143985_1_194	N950	0.0467923	True	2.0
krepp	G000143985	G000143985_2_311	N1855	0.0312645	True	10.0
krepp	G000143985	G000143985_1_1696	G000226625	0.10678	True	32.0
krepp	G000143985	G000143985_2_1951	G000619925	0.0572997	True	13.0
krepp	G000145555	G000145555_1_982	G000145515	1.26254e-05	True	1.0
krepp	G000145555	G000145555_1_1964	N8000	1.26254e-05	True	2.0
krepp	G000152145	G000152145_1_270	G000828085	0.0772405	True	35.0
krepp	G000152145	G000152145_1_1058	N2055	0.011188	True	2.0
krepp	G000153145	G000153145_1_362	N5637	0.00777804	True	45.0
krepp	G000153185	G000153185_3_241	N9223	1.26254e-05	True	24.0
krepp	G000153185	G000153185_1_360	N7513	1.26254e-05	True	11.0
krepp	G000153185	G000153185_4_437	N6697	0.0126279	True	11.0
krepp	G000153185	G000153185_4_543	N9907	1.26254e-05	True	28.0
krepp	G000153185	G000153185_4_606	N4217	0.00856863	True	31.0
krepp	G000153185	G000153185_3_1527	N7513	1.26254e-05	True	11.0
krepp	G000153185	G000153185_2_1662	N5844	0.0249357	True	17.0
krepp	G000153185	G000153185_2_1764	N6698	1.26254e-05	True	9.0
krepp	G000153185	G000153185_1_1935	N8680	8.08256e-06	True	22.0
krepp	G000156595	G000156595_1_100	G000411375	0.00172323	True	0.0
krepp	G000156595	G000156595_1_706	N5479	0.00974618	True	1.0
krepp	G000158315	G000158315_1_138	G000426625	1.26254e-05	True	5.0
krepp	G000158315	G000158315_1_374	N327	1.26254e-05	True	2.0
krepp	G000158315	G000158315_1_888	N317	0.0131905	True	11.0
krepp	G000158315	G000158315_1_1286	N589	0.0227592	True	4.0
krepp	G000158315	G000158315_1_1608	N327	0.00407721	True	2.0
krepp	G000158315	G000158315_1_1807	N151	0.0116079	True	2.0
krepp	G000159995	G000159995_1_71	N8851	1.26254e-05	True	5.0
krepp	G000159995	G000159995_2_490	N8528	0.114883	True	12.0
krepp	G000159995	G000159995_2_896	N8528	0.114883	True	12.0
krepp	G000159995	G000159995_1_1182	N9534	1.26254e-05	True	12.0
krepp	G000159995	G000159995_2_1189	G000613805	0.172853	True	11.0
krepp	G000159995	G000159995_1_1720	N8847	0.0250089	True	9.0
krepp	G000159995	G000159995_1_1957	N10272	0.00376956	True	15.0
krepp	G000167355	G000167355_1_429	N5793	1.26254e-05	True	30.0
krepp	G000169375	G000169375_1_126	N7517	1.26254e-05	True	1.0
krepp	G000169375	G000169375_1_150	G001043175	1.26254e-05	True	0.0
krepp	G000169375	G000169375_1_616	G001043175	1.26254e-05	True	0.0
krepp	G000169375	G000169375_1_1130	N7517	1.26254e-05	True	1.0
krepp	G000169375	G000169375_1_1134	N7133	1.26254e-05	True	20.0
krepp	G000169375	G000169375_1_1442	N9223	1.26254e-05	True	24.0
krepp	G000169375	G000169375_1_1744	N9223	8.08256e-06	True	24.0
krepp	G000169395	G000169395_2_59	N8883	1.26254e-05	True	21.0
krepp	G000169395	G000169395_1_833	N5325	1.26254e-05	True	6.0
krepp	G000169395	G000169395_1_979	N5325	1.26254e-05	True	6.0
krepp	G000169395	G000169395_2_1381	G000374525	0.00428711	True	22.0
krepp	G000169395	G000169395_2_1425	N8872	1.26254e-05	True	3.0
krepp	G000170795	G000170795_3_51	N6127	1.26254e-05	True	6.0
krepp	G000170795	G000170795_2_456	G000410815	0.00404162	True	4.0
krepp	G000170795	G000170795_3_722	N8809	1.26254e-05	True	0.0
krepp	G000170795	G000170795_5_735	N7367	0.0182758	True	3.0
krepp	G000170795	G000170795_3_851	N7366	1.26254e-05	True	5.0
krepp	G000170795	G000170795_2_904	G001424305	1.26254e-05	True	7.0
krepp	G000170795	G000170795_5_952	N8130	0.00358019	True	1.0
krepp	G000170795	G000170795_3_955	G000410815	0.00404162	True	4.0
krepp	G000170795	G000170795_2_1123	N7367	0.00494628	True	3.0
krepp	G000170795	G000170795_4_1265	N8809	0.00239784	True	0.0
krepp	G000170795	G000170795_4_1288	N8809	0.00584901	True	0.0
krepp	G000170795	G000170795_2_1340	N6963	1.26254e-05	True	6.0
krepp	G000170795	G000170795_5_1748	N8809	1.26254e-05	True	0.0
krepp	G000170795	G000170795_5_1825	N8809	0.00582713	True	0.0
krepp	G000170795	G000170795_2_1944	G000410815	1.26254e-05	True	4.0
krepp	G000170895	G000170895_1_31	G000737335	1.26254e-05	True	0.0
krepp	G000170895	G000170895_1_402	N6586	0.0277084	True	25.0
krepp	G000170895	G000170895_1_660	N6512	0.0426659	True	37.0
krepp	G000171835	G000171835_1_206	N8883	0.013326	True	23.0
krepp	G000172555	G000172555_1_529	N2448	0.11812	True	4.0
krepp	G000174415	G000174415_1_552	N3469	0.0313263	True	26.0
krepp	G000174415	G000174415_1_818	N6074	0.0174309	True	18.0
krepp	G000174415	G000174415_2_1373	N5472	0.0134278	True	27.0
krepp	G000174415	G000174415_1_1634	N6844	0.0140316	True	22.0
krepp	G000174415	G000174415_2_1636	N6844	0.0495644	True	22.0
krepp	G000179255	G000179255_1_167	N910	1.26254e-05	True	3.0
krepp	G000179255	G000179255_1_632	N733	0.0347794	True	4.0
krepp	G000179615	G000179615_7_106	N5171	1.26254e-05	True	2.0
krepp	G000179615	G000179615_1_112	N7280	0.0385696	True	15.0
krepp	G000179615	G000179615_9_279	G000250655	1.26254e-05	True	14.0
krepp	G000179615	G000179615_7_388	G000961095	0.0188031	True	4.0
krepp	G000179615	G000179615_6_442	N5584	0.0214252	True	3.0
krepp	G000179615	G000179615_9_457	N7588	1.26254e-05	True	46.0
krepp	G000179615	G000179615_9_470	N6890	1.26254e-05	True	28.0
krepp	G000179615	G000179615_5_716	N6074	1.26254e-05	True	26.0
krepp	G000179615	G000179615_6_789	G000250655	1.26254e-05	True	14.0
krepp	G000179615	G000179615_7_816	N5171	1.26254e-05	True	2.0
krepp	G000179615	G000179615_3_842	G900114075	0.00389031	True	16.0
krepp	G000179615	G000179615_10_1054	N5207	8.08256e-06	True	24.0
krepp	G000179615	G000179615_3_1160	N7281	1.26254e-05	True	15.0
krepp	G000179615	G000179615_10_1165	N5584	0.00400146	True	3.0
krepp	G000179615	G000179615_9_1269	N6870	1.26254e-05	True	14.0
krepp	G000179615	G000179615_2_1332	N6450	1.26254e-05	True	0.0
krepp	G000179615	G000179615_3_1398	N7276	1.26254e-05	True	2.0
krepp	G000179615	G000179615_3_1452	G000787385	1.26254e-05	True	16.0
krepp	G000179615	G000179615_1_1468	N5584	0.00881581	True	3.0
krepp	G000179615	G000179615_8_1494	N6450	1.26254e-05	True	0.0
krepp	G000179615	G000179615_5_1595	N8421	0.0274756	True	31.0
krepp	G000179615	G000179615_9_1736	G000787385	1.26254e-05	True	16.0
krepp	G000179615	G000179615_2_1754	G000829465	0.0111454	True	8.0
krepp	G000179615	G000179615_7_1838	G000829465	1.26254e-05	True	8.0
krepp	G000179615	G000179615_1_1882	N5584	0.00668699	True	3.0
krepp	G000179615	G000179615_10_1912	N6870	1.26254e-05	True	14.0
krepp	G000179615	G000179615_3_1998	N9239	1.26254e-05	True	51.0
krepp	G000185985	G000185985_1_1945	G000011745	1.26254e-05	True	2.0
krepp	G000189775	G000189775_4_85	G000145615	0.0438187	True	0.0
krepp	G000189775	G000189775_3_88	G000145615	1.26254e-05	True	0.0
krepp	G000189775	G000189775_4_346	N7588	1.26254e-05	True	35.0
krepp	G000189775	G000189775_1_348	G000145615	0.00994818	True	0.0
krepp	G000189775	G000189775_3_461	G000145615	1.26254e-05	True	0.0
krepp	G000189775	G000189775_1_580	G000145615	0.045239	True	0.0
krepp	G000189775	G000189775_3_618	G000145615	1.26254e-05	True	0.0
krepp	G000189775	G000189775_3_828	G000145615	1.26254e-05	True	0.0
krepp	G000189775	G000189775_1_844	G000145615	1.26254e-05	True	0.0
krepp	G000189775	G000189775_2_895	G000145615	0.00935258	True	0.0
krepp	G000189775	G000189775_5_920	G000145615	0.0133923	True	0.0
