sample_id	Taxon ID	Scientific name	Taxonomic rank	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size (seq)	Filtered
marmgCAMI2_short_read_pooled_gold_standard_assembly	200783	Aquificae	phylum	1.0	1.0	4920831	4920831	4920831	1.0	1.0	3334	3334	3334	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200940	Thermodesulfobacteria	phylum	1.0	1.0	1828388	1828388	1828388	1.0	1.0	3209	3209	3209	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1090	Chlorobi	phylum	1.0	1.0	9904930	9904930	9904930	1.0	1.0	4476	4476	4476	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28889	Crenarchaeota	phylum	1.0	1.0	15055611	15055611	15055611	1.0	1.0	10637	10637	10637	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1117	Cyanobacteria	phylum	1.0	1.0	100803267	100803267	100803267	1.0	1.0	72807	72807	72807	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	57723	Acidobacteria	phylum	1.0	1.0	5570287	5570287	5570287	1.0	1.0	4639	4639	4639	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200918	Thermotogae	phylum	1.0	1.0	30549706	30549706	30549706	1.0	1.0	35918	35918	35918	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	201174	Actinobacteria	phylum	1.0	1.0	187257449	187257449	187257449	1.0	1.0	165570	165570	165570	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28890	Euryarchaeota	phylum	1.0	1.0	133192769	133192769	133192769	1.0	1.0	136621	136621	136621	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1224	Proteobacteria	phylum	1.0	1.0	1613890064	1613890064	1613890064	1.0	1.0	918085	918085	918085	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	544448	Tenericutes	phylum	1.0	1.0	1878554	1878554	1878554	1.0	1.0	2	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	117743	Flavobacteriia	class	1.0	1.0	233712236	233712236	233712236	1.0	1.0	86602	86602	86602	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186801	Clostridia	class	1.0	1.0	27905249	27905249	27905249	1.0	1.0	12017	12017	12017	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28216	Betaproteobacteria	class	1.0	1.0	25750559	25750559	25750559	1.0	1.0	1857	1857	1857	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183988	Methanopyri	class	1.0	1.0	1232816	1232816	1232816	1.0	1.0	2504	2504	2504	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	666505	Phycisphaerae	class	1.0	1.0	3767029	3767029	3767029	1.0	1.0	1704	1704	1704	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	68337	Deferribacteres	class	1.0	1.0	7807512	7807512	7807512	1.0	1.0	5082	5082	5082	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1921781	Kiritimatiellae	class	1.0	1.0	2628650	2628650	2628650	1.0	1.0	2949	2949	2949	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	188787	Deinococci	class	1.0	1.0	4513496	4513496	4513496	1.0	1.0	2117	2117	2117	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1553900	Oligoflexia	class	1.0	1.0	7250842	7250842	7250842	1.0	1.0	410	410	410	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1937959	Saprospiria	class	1.0	1.0	4399929	4399929	4399929	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	649775	Synergistia	class	1.0	1.0	1999613	1999613	1999613	1.0	1.0	2	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1962850	Calditrichae	class	1.0	1.0	4978230	4978230	4978230	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200643	Bacteroidia	class	1.0	1.0	5132065	5132065	5132065	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203692	Spirochaetia	class	1.0	1.0	6342719	6342719	6342719	1.0	1.0	14	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	84992	Acidimicrobiia	class	1.0	1.0	4830178	4830178	4830178	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203490	Fusobacteriia	class	1.0	1.0	3132217	3132217	3132217	1.0	1.0	3	3	3	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1051663	Nanohaloarchaea	class	1.0	1.0	1118416	1118416	1118416	1.0	1.0	3	3	3	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	414999	Opitutae	class	1.0	1.0	1699928	1699928	1699928	1.0	1.0	5209	5209	5209	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	187857	Aquificae	class	1.0	1.0	4920831	4920831	4920831	1.0	1.0	3334	3334	3334	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28221	Deltaproteobacteria	class	1.0	1.0	69413740	69413740	69413740	1.0	1.0	3356	3356	3356	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	188708	Thermotogae	class	1.0	1.0	30549706	30549706	30549706	1.0	1.0	35918	35918	35918	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1236	Gammaproteobacteria	class	1.0	1.0	1237776178	1237776178	1237776178	1.0	1.0	811394	811394	811394	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	91061	Bacilli	class	1.0	1.0	100544209	100544209	100544209	1.0	1.0	73138	73138	73138	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183963	Halobacteria	class	1.0	1.0	30079066	30079066	30079066	1.0	1.0	37440	37440	37440	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1760	Actinobacteria	class	1.0	1.0	182427271	182427271	182427271	1.0	1.0	165569	165569	165569	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183939	Methanococci	class	1.0	1.0	20932607	20932607	20932607	1.0	1.0	23177	23177	23177	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	28211	Alphaproteobacteria	class	1.0	1.0	256059764	256059764	256059764	1.0	1.0	87226	87226	87226	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	224756	Methanomicrobia	class	1.0	1.0	32318028	32318028	32318028	1.0	1.0	38699	38699	38699	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	67799	Thermodesulfobacteria	class	1.0	1.0	1828388	1828388	1828388	1.0	1.0	3209	3209	3209	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183968	Thermococci	class	1.0	1.0	31899682	31899682	31899682	1.0	1.0	23690	23690	23690	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	768503	Cytophagia	class	1.0	1.0	40447001	40447001	40447001	1.0	1.0	22798	22798	22798	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	29547	Epsilonproteobacteria	class	1.0	1.0	17638981	17638981	17638981	1.0	1.0	13842	13842	13842	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183924	Thermoprotei	class	1.0	1.0	15055611	15055611	15055611	1.0	1.0	10637	10637	10637	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183980	Archaeoglobi	class	1.0	1.0	11117490	11117490	11117490	1.0	1.0	10817	10817	10817	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	191410	Chlorobia	class	1.0	1.0	9904930	9904930	9904930	1.0	1.0	4476	4476	4476	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	183967	Thermoplasmata	class	1.0	1.0	1584791	1584791	1584791	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	200644	Flavobacteriales	order	1.0	1.0	233712236	233712236	233712236	1.0	1.0	86602	86602	86602	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	205948	Cenarchaeales	order	1.0	1.0	2028059	2028059	2028059	1.0	1.0	350	350	350	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1955042	Gloeoemargaritales	order	1.0	1.0	2994467	2994467	2994467	1.0	1.0	87	87	87	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	32003	Nitrosomonadales	order	1.0	1.0	4028973	4028973	4028973	1.0	1.0	486	486	486	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	766	Rickettsiales	order	1.0	1.0	756993	756993	756993	1.0	1.0	1012	1012	1012	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	29	Myxococcales	order	1.0	1.0	18375006	18375006	18375006	1.0	1.0	1533	1533	1533	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	68295	Thermoanaerobacterales	order	1.0	1.0	4086399	4086399	4086399	1.0	1.0	3954	3954	3954	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2037	Actinomycetales	order	1.0	1.0	1969919	1969919	1969919	1.0	1.0	472	472	472	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2024979	Bacteriovoracales	order	1.0	1.0	3420711	3420711	3420711	1.0	1.0	401	401	401	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	68933	Thermales	order	1.0	1.0	4513496	4513496	4513496	1.0	1.0	2117	2117	2117	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	54526	Pelagibacterales	order	1.0	1.0	4141307	4141307	4141307	1.0	1.0	1859	1859	1859	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1921782	Kiritimatiellales	order	1.0	1.0	2628650	2628650	2628650	1.0	1.0	2949	2949	2949	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1643947	Petrotogales	order	1.0	1.0	3769668	3769668	3769668	1.0	1.0	3678	3678	3678	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	191393	Deferribacterales	order	1.0	1.0	7807512	7807512	7807512	1.0	1.0	5082	5082	5082	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	666506	Phycisphaerales	order	1.0	1.0	3767029	3767029	3767029	1.0	1.0	1704	1704	1704	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1643946	Kosmotogales	order	1.0	1.0	3573786	3573786	3573786	1.0	1.0	6074	6074	6074	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	235899	Nautiliales	order	1.0	1.0	1554733	1554733	1554733	1.0	1.0	1306	1306	1306	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	68985	Methanopyrales	order	1.0	1.0	1232816	1232816	1232816	1.0	1.0	2504	2504	2504	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2191	Methanomicrobiales	order	1.0	1.0	4427917	4427917	4427917	1.0	1.0	4401	4401	4401	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204458	Caulobacterales	order	1.0	1.0	3908322	3908322	3908322	1.0	1.0	1149	1149	1149	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	32069	Aquificales	order	1.0	1.0	1983735	1983735	1983735	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	31932	Nitrosopumilales	order	1.0	1.0	9271266	9271266	9271266	1.0	1.0	4420	4420	4420	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213118	Desulfobacterales	order	1.0	1.0	22994160	22994160	22994160	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2301	Thermoplasmatales	order	1.0	1.0	1584791	1584791	1584791	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	69541	Desulfuromonadales	order	1.0	1.0	6842113	6842113	6842113	1.0	1.0	2	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135618	Methylococcales	order	1.0	1.0	5051673	5051673	5051673	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1191478	Magnetococcales	order	1.0	1.0	4719539	4719539	4719539	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1890940	Nanoarchaeales	order	1.0	1.0	490866	490866	490866	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	203491	Fusobacteriales	order	1.0	1.0	3132217	3132217	3132217	1.0	1.0	3	3	3	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	84993	Acidimicrobiales	order	1.0	1.0	4830178	4830178	4830178	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2266	Thermoproteales	order	1.0	1.0	2222018	2222018	2222018	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	136	Spirochaetales	order	1.0	1.0	6342719	6342719	6342719	1.0	1.0	14	14	14	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	255473	Parvularculales	order	1.0	1.0	2902377	2902377	2902377	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1970189	Marinilabiliales	order	1.0	1.0	5132065	5132065	5132065	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1962852	Calditrichales	order	1.0	1.0	4978230	4978230	4978230	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135614	Xanthomonadales	order	1.0	1.0	2989885	2989885	2989885	1.0	1.0	6	6	6	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213115	Desulfovibrionales	order	1.0	1.0	19701019	19701019	19701019	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213481	Bdellovibrionales	order	1.0	1.0	3830131	3830131	3830131	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	649776	Synergistales	order	1.0	1.0	1999613	1999613	1999613	1.0	1.0	2	2	2	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1936988	Saprospirales	order	1.0	1.0	4399929	4399929	4399929	1.0	1.0	9	9	9	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85008	Micromonosporales	order	1.0	1.0	24483530	24483530	24483530	1.0	1.0	3956	3956	3956	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1706369	Cellvibrionales	order	1.0	1.0	17893604	17893604	17893604	1.0	1.0	2546	2546	2546	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186802	Clostridiales	order	1.0	1.0	23818850	23818850	23818850	1.0	1.0	8063	8063	8063	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1161	Nostocales	order	1.0	1.0	9579444	9579444	9579444	1.0	1.0	16432	16432	16432	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2235	Halobacteriales	order	1.0	1.0	12415243	12415243	12415243	1.0	1.0	17681	17681	17681	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85011	Streptomycetales	order	1.0	1.0	31682351	31682351	31682351	1.0	1.0	28330	28330	28330	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	94695	Methanosarcinales	order	1.0	1.0	27890111	27890111	27890111	1.0	1.0	34298	34298	34298	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	72274	Pseudomonadales	order	1.0	1.0	121928327	121928327	121928327	1.0	1.0	124345	124345	124345	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135624	Aeromonadales	order	1.0	1.0	20115159	20115159	20115159	1.0	1.0	13852	13852	13852	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2419	Thermotogales	order	1.0	1.0	23206252	23206252	23206252	1.0	1.0	26166	26166	26166	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	356	Rhizobiales	order	1.0	1.0	38485510	38485510	38485510	1.0	1.0	5847	5847	5847	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135619	Oceanospirillales	order	1.0	1.0	81773290	81773290	81773290	1.0	1.0	30345	30345	30345	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85012	Streptosporangiales	order	1.0	1.0	5344500	5344500	5344500	1.0	1.0	8643	8643	8643	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2182	Methanococcales	order	1.0	1.0	20932607	20932607	20932607	1.0	1.0	23177	23177	23177	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	91347	Enterobacterales	order	1.0	1.0	37427852	37427852	37427852	1.0	1.0	32144	32144	32144	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85007	Corynebacteriales	order	1.0	1.0	44632348	44632348	44632348	1.0	1.0	67117	67117	67117	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1644055	Haloferacales	order	1.0	1.0	17663823	17663823	17663823	1.0	1.0	19759	19759	19759	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135613	Chromatiales	order	1.0	1.0	26641344	26641344	26641344	1.0	1.0	5591	5591	5591	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186826	Lactobacillales	order	1.0	1.0	26202455	26202455	26202455	1.0	1.0	21222	21222	21222	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135622	Alteromonadales	order	1.0	1.0	403365526	403365526	403365526	1.0	1.0	236021	236021	236021	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	135623	Vibrionales	order	1.0	1.0	439415232	439415232	439415232	1.0	1.0	301701	301701	301701	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1890424	Synechococcales	order	1.0	1.0	61842394	61842394	61842394	1.0	1.0	31319	31319	31319	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1385	Bacillales	order	1.0	1.0	74341754	74341754	74341754	1.0	1.0	51916	51916	51916	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	80840	Burkholderiales	order	1.0	1.0	21721586	21721586	21721586	1.0	1.0	1371	1371	1371	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2258	Thermococcales	order	1.0	1.0	31899682	31899682	31899682	1.0	1.0	23690	23690	23690	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	415001	Puniceicoccales	order	1.0	1.0	1699928	1699928	1699928	1.0	1.0	5209	5209	5209	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1485951	Desulfurobacteriales	order	1.0	1.0	2937096	2937096	2937096	1.0	1.0	3323	3323	3323	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204441	Rhodospirillales	order	1.0	1.0	18987635	18987635	18987635	1.0	1.0	4361	4361	4361	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213113	Desulfurellales	order	1.0	1.0	1501442	1501442	1501442	1.0	1.0	1801	1801	1801	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	188710	Thermodesulfobacteriales	order	1.0	1.0	1828388	1828388	1828388	1.0	1.0	3209	3209	3209	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	191411	Chlorobiales	order	1.0	1.0	9904930	9904930	9904930	1.0	1.0	4476	4476	4476	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2231	Archaeoglobales	order	1.0	1.0	11117490	11117490	11117490	1.0	1.0	10817	10817	10817	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1100069	Bacteroidetes Order II. Incertae sedis	order	1.0	1.0	10829141	10829141	10829141	1.0	1.0	9054	9054	9054	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	114380	Desulfurococcales	order	1.0	1.0	12833593	12833593	12833593	1.0	1.0	10626	10626	10626	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1150	Oscillatoriales	order	1.0	1.0	24943203	24943203	24943203	1.0	1.0	24968	24968	24968	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	213849	Campylobacterales	order	1.0	1.0	11671447	11671447	11671447	1.0	1.0	12023	12023	12023	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85010	Pseudonocardiales	order	1.0	1.0	15419679	15419679	15419679	1.0	1.0	20983	20983	20983	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85006	Micrococcales	order	1.0	1.0	25649871	25649871	25649871	1.0	1.0	20259	20259	20259	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	72273	Thiotrichales	order	1.0	1.0	65229861	65229861	65229861	1.0	1.0	58964	58964	58964	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204457	Sphingomonadales	order	1.0	1.0	46962723	46962723	46962723	1.0	1.0	26952	26952	26952	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	204455	Rhodobacterales	order	1.0	1.0	134143626	134143626	134143626	1.0	1.0	42623	42623	42623	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	768507	Cytophagales	order	1.0	1.0	40447001	40447001	40447001	1.0	1.0	22798	22798	22798	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1118	Chroococcales	order	1.0	1.0	1443759	1443759	1443759	1.0	1.0	1	1	1	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	49546	Flavobacteriaceae	family	1.0	1.0	229712200	229712200	229712200	1.0	1.0	86601	86601	86601	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	543371	Thermoanaerobacterales Family III. Incertae Sedis	family	1.0	1.0	1572945	1572945	1572945	1.0	1.0	3487	3487	3487	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1920240	Kangiellaceae	family	1.0	1.0	7679217	7679217	7679217	1.0	1.0	2065	2065	2065	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1655514	Pelagibacteraceae	family	1.0	1.0	4141307	4141307	4141307	1.0	1.0	1859	1859	1859	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	188786	Thermaceae	family	1.0	1.0	4513496	4513496	4513496	1.0	1.0	2117	2117	2117	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1652132	Halobacteriovoraceae	family	1.0	1.0	3420711	3420711	3420711	1.0	1.0	401	401	401	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2049	Actinomycetaceae	family	1.0	1.0	1969919	1969919	1969919	1.0	1.0	472	472	472	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	45401	Hyphomicrobiaceae	family	1.0	1.0	11536545	11536545	11536545	1.0	1.0	729	729	729	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	31	Myxococcaceae	family	1.0	1.0	8928984	8928984	8928984	1.0	1.0	1522	1522	1522	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	224464	Kofleriaceae	family	1.0	1.0	9446022	9446022	9446022	1.0	1.0	11	11	11	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	145357	Dermacoccaceae	family	1.0	1.0	2764592	2764592	2764592	1.0	1.0	429	429	429	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	942	Anaplasmataceae	family	1.0	1.0	756993	756993	756993	1.0	1.0	1012	1012	1012	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	186814	Thermoanaerobacteraceae	family	1.0	1.0	2513454	2513454	2513454	1.0	1.0	467	467	467	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	72294	Campylobacteraceae	family	1.0	1.0	3257058	3257058	3257058	1.0	1.0	1055	1055	1055	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1955043	Gloeomargaritaceae	family	1.0	1.0	2994467	2994467	2994467	1.0	1.0	87	87	87	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	76892	Caulobacteraceae	family	1.0	1.0	3908322	3908322	3908322	1.0	1.0	1149	1149	1149	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	119060	Burkholderiaceae	family	1.0	1.0	7884010	7884010	7884010	1.0	1.0	1338	1338	1338	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1921783	Kiritimatiellaceae	family	1.0	1.0	2628650	2628650	2628650	1.0	1.0	2949	2949	2949	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	543	Enterobacteriaceae	family	1.0	1.0	9574527	9574527	9574527	1.0	1.0	3028	3028	3028	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1706375	Spongiibacteraceae	family	1.0	1.0	3470304	3470304	3470304	1.0	1.0	273	273	273	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	2236	Halobacteriaceae	family	1.0	1.0	2793216	2793216	2793216	1.0	1.0	6597	6597	6597	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	81850	Leuconostocaceae	family	1.0	1.0	4943452	4943452	4943452	1.0	1.0	4891	4891	4891	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	191394	Deferribacteraceae	family	1.0	1.0	7807512	7807512	7807512	1.0	1.0	5082	5082	5082	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	666507	Phycisphaeraceae	family	1.0	1.0	3767029	3767029	3767029	1.0	1.0	1704	1704	1704	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	1892252	Microcoleaceae	family	1.0	1.0	6856152	6856152	6856152	1.0	1.0	8163	8163	8163	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	85023	Microbacteriaceae	family	1.0	1.0	7576113	7576113	7576113	1.0	1.0	3910	3910	3910	False
marmgCAMI2_short_read_pooled_gold_standard_assembly	267893	Idiomarinaceae	family	1.0	1.0	2128207	2128207	2128207	1.0	1.0	4149	4149	4149	False
